Remaining Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
482,1684,2020.11.15 12:00:00,2020.11.15 12:00:00,,,,33.0,,2020.11.15 20:31:52,1,,,,Primary,,No,
483,1689,2020.11.15 20:31:52,2020.11.15 20:31:52,2.0,38.55932,17.20062,,Hit,2020.11.15 20:31:52,1,No,No,,,467 234 7742 8 0 0 0 2,No,
484,1692,2020.11.16 00:00:00,2020.11.16 00:00:00,,,,21.0,,2020.11.16 08:46:03,1,,,,Primary,,No,
485,1697,2020.11.16 08:46:03,2020.11.16 08:46:03,3.0,38.31922,17.23392,,Hit,2020.11.16 08:46:03,1,No,No,,,10817 5409 29 5 1 0 2 0,No,
486,1700,2020.11.16 12:00:00,2020.11.16 12:00:00,,,,21.0,,2020.11.16 17:37:51,1,,,,Primary,,No,
487,1703,2020.11.16 17:37:51,2020.11.16 17:37:51,4.0,38.2397,17.07583,,Hit,2020.11.16 17:37:51,1,No,No,,,0 0 9299 5 0 0 0 0,No,
488,1707,2020.11.17 00:00:00,2020.11.17 00:00:00,,,,21.0,,2020.11.17 05:46:36,1,,,,Primary,,No,
489,1711,2020.11.17 05:46:36,2020.11.17 05:46:36,,,,,Hit,2020.11.17 05:46:36,1,No,No,,,0 0 8650 4 0 0 0 0,No,
490,1716,2020.11.17 12:00:00,2020.11.17 12:00:00,,,,22.0,,2020.11.17 15:36:24,1,,,,Primary,,No,
491,1718,2020.11.17 15:36:24,2020.11.17 15:36:24,2.0,38.14307,16.71673,,Hit,2020.11.17 15:36:24,1,No,No,,,0 0 4844 7 1 0 0 0,No,
492,1724,2020.11.18 00:00:00,2020.11.18 00:00:00,,,,21.0,,2020.11.18 12:00:05,1,,,,Primary,,No,
493,1731,2020.11.18 12:00:00,2020.11.18 12:00:00,,,,21.0,,2020.11.19 08:03:40,1,,,,Primary,,No,
494,1732,2020.11.18 12:00:05,2020.11.18 12:00:05,5.0,38.1472,16.52867,,Hit,2020.11.18 12:00:05,1,No,No,,,10881 1088 7165 12 0 0 2 8,No,
495,1739,2020.11.19 00:00:00,2020.11.19 00:00:00,,,,21.0,,2020.11.19 08:04:01,1,,,,Primary,,No,
496,1744,2020.11.19 08:03:31,2020.11.19 08:03:31,3.0,38.04535,16.35867,,Hit,2020.11.19 08:03:31,1,No,No,,,1145 382 7718 17 0 0 1 2,No,
497,1745,2020.11.19 08:03:40,2020.11.19 08:03:40,2.0,38.0516,16.31492,,Hit,2020.11.19 08:03:40,1,No,No,,,0 0 7718 0 0 0 0 0,No,
498,1746,2020.11.19 08:04:01,2020.11.19 08:04:01,2.0,38.04535,16.35867,,Hit,2020.11.19 08:04:01,1,No,No,,,0 0 7718 1 0 0 0 0,No,
499,1748,2020.11.19 12:00:00,2020.11.19 12:00:00,,,,21.0,,2020.11.19 20:38:26,1,,,,Primary,,No,
500,1751,2020.11.19 14:37:34,2020.11.19 14:37:34,2.0,38.00188,16.302120000000002,,Hit,2020.11.19 14:37:34,1,,,,,,,
501,1755,2020.11.19 20:38:26,2020.11.19 20:38:26,3.0,37.95217,16.28933,,Hit,2020.11.19 20:38:26,1,No,No,,,0 0 10921 3 0 0 0 0,No,
502,1758,2020.11.20 00:00:00,2020.11.20 00:00:00,,,,21.0,,2020.11.20 10:23:27,1,,,,Primary,,No,
503,1764,2020.11.20 10:23:27,2020.11.20 10:23:27,5.0,37.83048,16.22018,,Hit,2020.11.20 10:23:27,1,No,No,,,8399 8399 8399 6 0 0 1 0,No,
504,1766,2020.11.20 12:00:00,2020.11.20 12:00:00,,,,21.0,,2020.11.20 19:00:20,1,,,,Primary,,No,
505,1770,2020.11.20 19:00:20,2020.11.20 19:00:20,8.0,37.78693,16.16385,,Hit,2020.11.20 19:00:20,1,No,No,,,0 0 8198 6 0 0 0 0,No,
506,1774,2020.11.21 00:00:00,2020.11.21 00:00:00,,,,21.0,,2020.11.21 05:04:40,1,,,,Primary,,No,
507,1777,2020.11.21 05:04:40,2020.11.21 05:04:40,3.0,37.74333,16.1076,,Hit,2020.11.21 05:04:40,1,No,No,,,315 315 315 8 0 0 1 0,No,
508,1782,2020.11.21 12:00:00,2020.11.21 12:00:00,,,,21.0,,2020.11.21 14:49:45,1,,,,Primary,,No,
509,1784,2020.11.21 14:49:45,2020.11.21 14:49:45,,,,,Hit,2020.11.21 14:49:45,1,No,No,,,0 0 6862 6 1 0 0 0,No,
510,1789,2020.11.21 22:00:27,2020.11.21 22:00:27,3.0,37.628820000000005,16.026320000000002,,Hit,2020.11.21 22:00:27,1,No,No,,,0 0 11 8 0 0 0 0,No,
511,1791,2020.11.22 00:00:00,2020.11.22 00:00:00,,,,21.0,,2020.11.22 06:00:15,1,,,,Primary,,No,
512,1795,2020.11.22 06:00:15,2020.11.22 06:00:15,2.0,37.59725,15.88313,,Hit,2020.11.22 06:00:15,1,No,No,,,0 0 56 8 0 0 0 0,No,
513,1799,2020.11.22 12:00:00,2020.11.22 12:00:00,,,,20.0,,2020.11.22 14:39:56,1,,,,Primary,,No,
514,1801,2020.11.22 14:39:56,2020.11.22 14:39:56,5.0,37.55353,15.827179999999998,,Hit,2020.11.22 14:39:56,1,No,No,,,7631 7631 7631 7 0 0 1 0,No,
515,1806,2020.11.23 00:00:00,2020.11.23 00:00:00,,,,20.0,,2020.11.23 00:00:36,1,,,,Primary,,No,
516,1808,2020.11.23 00:00:36,2020.11.23 00:00:36,4.0,37.53837,15.771270000000001,,Hit,2020.11.23 00:00:36,1,No,No,,,0 0 10 10 0 0 0 0,No,
517,1813,2020.11.23 09:00:19,2020.11.23 09:00:19,4.0,37.56548,15.73998,,Hit,2020.11.23 09:00:19,1,No,No,,,0 0 13 9 0 0 0 0,No,
518,1815,2020.11.23 12:00:00,2020.11.23 12:00:00,,,,21.0,,2020.11.23 18:00:26,1,,,,Primary,,No,
519,1820,2020.11.23 18:00:26,2020.11.23 18:00:26,4.0,37.54097,15.584679999999999,,Hit,2020.11.23 18:00:26,1,No,No,,,0 0 1959 8 1 0 0 0,No,
520,1824,2020.11.24 12:00:00,2020.11.24 12:00:00,,,,21.0,,2020.11.24 22:43:23,1,,,,Primary,,No,
521,1830,2020.11.24 22:43:23,2020.11.24 22:43:23,,,,,Hit,2020.11.24 22:43:23,1,No,No,,,0 0 8617 5 0 0 0 0,No,
522,1832,2020.11.25 00:00:00,2020.11.25 00:00:00,,,,20.0,,2020.11.25 12:44:30,1,,,,Primary,,No,
523,1839,2020.11.25 12:00:00,2020.11.25 12:00:00,,,,21.0,,2020.11.25 18:30:15,1,,,,Primary,,No,
524,1840,2020.11.25 12:44:30,2020.11.25 12:44:30,3.0,37.09737,15.4012,,Hit,2020.11.25 12:44:30,1,No,No,,,11213 3738 3233 8 1 0 3 0,No,
525,1844,2020.11.25 18:26:04,2020.11.25 18:26:04,3.0,36.99793,15.377329999999999,,Hit,2020.11.25 18:26:04,1,,,,,,,Incomplete Transfer
526,1845,2020.11.25 18:30:15,2020.11.25 18:30:15,6.0,37.01885,15.38925,,Hit,2020.11.25 18:30:15,1,No,No,,,571 82 13 7 0 0 5 2,No,
527,1848,2020.11.26 00:00:00,2020.11.26 00:00:00,,,,20.0,,2020.11.26 05:37:43,1,,,,Primary,,No,
528,1852,2020.11.26 05:37:43,2020.11.26 05:37:43,2.0,36.74498,15.47132,,Hit,2020.11.26 05:37:43,1,No,No,,,0 0 2697 6 0 0 0 0,No,
529,1857,2020.11.26 12:00:00,2020.11.26 12:00:00,,,,20.0,,2020.11.26 21:45:54,1,,,,Primary,,No,
530,1862,2020.11.26 21:45:54,2020.11.26 21:45:54,3.0,36.4711,15.552779999999998,,Hit,2020.11.26 21:45:54,1,No,No,,,12195 12195 12195 7 0 0 1 0,No,
531,1865,2020.11.27 00:00:00,2020.11.27 00:00:00,,,,19.0,,2020.11.27 10:38:36,1,,,,Primary,,No,
532,1871,2020.11.27 10:38:36,2020.11.27 10:38:36,2.0,36.33702,15.571829999999999,,Hit,2020.11.27 10:38:36,1,No,No,,,9622 9622 36 5 0 0 1 0,No,
533,1873,2020.11.27 12:00:00,2020.11.27 12:00:00,,,,19.0,,2020.11.28 00:20:49,2,,,,Primary,,No,
534,1880,2020.11.28 00:00:00,2020.11.28 00:00:00,,,,19.0,,2020.11.28 12:44:37,1,,,,Primary,,No,
535,1881,2020.11.28 00:20:49,2020.11.28 00:20:49,4.0,36.24107,15.688529999999998,,Hit,2020.11.28 00:20:49,1,No,No,,,0 0 5860 6 0 0 0 0,No,
536,1882,2020.11.28 01:52:28,2020.11.28 01:52:28,3.0,36.24107,15.688529999999998,,Hit,2020.11.28 01:52:28,1,No,No,,,10859 5430 4999 7 0 0 2 0,No,
537,1889,2020.11.28 12:00:00,2020.11.28 12:00:00,,,,20.0,,2020.11.29 02:57:06,1,,,,Primary,,No,
538,1890,2020.11.28 12:44:37,2020.11.28 12:44:37,2.0,36.2442,15.82918,,Hit,2020.11.28 12:44:37,1,No,No,,,34552 6910 8065 6 0 0 5 0,No,
539,1897,2020.11.29 00:00:00,2020.11.29 00:00:00,,,,20.0,,2020.11.29 13:20:37,1,,,,Primary,,No,
540,1899,2020.11.29 02:57:06,2020.11.29 02:57:06,2.0,36.1976,15.95762,,Hit,2020.11.29 02:57:06,1,No,No,,,15663 15663 15663 4 0 0 1 0,No,
541,1904,2020.11.29 12:00:00,2020.11.29 12:00:00,,,,20.0,,2020.11.30 01:30:54,1,,,,Primary,,No,
542,1906,2020.11.29 13:20:37,2020.11.29 13:20:37,3.0,36.21222,16.01265,,Hit,2020.11.29 13:20:37,1,No,No,,,0 0 12583 4 0 0 0 0,No,
543,1913,2020.11.30 00:00:00,2020.11.30 00:00:00,,,,19.0,,2020.11.30 11:07:07,1,,,,Primary,,No,
544,1914,2020.11.30 01:30:54,2020.11.30 01:30:54,3.0,36.23543,16.05545,,Hit,2020.11.30 01:30:54,1,No,No,,,17626 8813 1573 8 1 0 2 0,No,
545,1920,2020.11.30 11:07:07,2020.11.30 11:07:07,4.0,36.20043,16.09822,,Hit,2020.11.30 11:07:07,1,No,No,,,0 0 7633 6 0 0 0 0,No,
546,1922,2020.11.30 12:00:00,2020.11.30 12:00:00,,,,17.0,,2020.12.01 09:13:22,1,,,,Primary,,No,
547,1929,2020.12.01 00:00:00,2020.12.01 00:00:00,,,,19.0,,2020.12.01 09:13:22,1,,,,Primary,,No,
548,1934,2020.12.01 09:13:22,2020.12.01 09:13:22,2.0,36.37825,16.13532,,Hit,2020.12.01 09:13:22,1,No,No,,,42192 14064 19 9 0 0 2 1,No,
549,1937,2020.12.01 12:00:00,2020.12.01 12:00:00,,,,20.0,,2020.12.01 16:56:10,1,,,,Primary,,No,
550,1940,2020.12.01 16:56:10,2020.12.01 16:56:10,3.0,36.42783,16.14772,,Hit,2020.12.01 16:56:10,1,No,No,,,0 0 3489 5 0 0 0 0,No,
551,1945,2020.12.02 00:00:00,2020.12.02 00:00:00,,,,20.0,,2020.12.02 04:22:53,1,,,,Primary,,No,
552,1948,2020.12.02 04:22:53,2020.12.02 04:22:53,,,,,Hit,2020.12.02 04:22:53,1,No,No,,,879 879 90 7 0 0 0 1,No,
553,1953,2020.12.02 12:00:00,2020.12.02 12:00:00,,,,20.0,,2020.12.02 19:22:55,1,,,,Primary,,No,
554,1957,2020.12.02 19:22:55,2020.12.02 19:22:55,3.0,36.58498,16.17258,,Hit,2020.12.02 19:22:55,1,No,No,,,107415 15345 15345 9 0 0 7 0,No,
555,1961,2020.12.03 00:00:00,2020.12.03 00:00:00,,,,19.0,,2020.12.03 03:00:25,1,,,,Primary,,No,
556,1963,2020.12.03 03:00:25,2020.12.03 03:00:25,2.0,36.60563,16.185029999999998,,Hit,2020.12.03 03:00:25,1,No,No,,,0 0 10 8 0 0 0 0,No,
557,1968,2020.12.03 15:28:58,2020.12.03 15:28:58,5.0,36.68417,16.19752,,Hit,2020.12.03 15:28:58,1,No,No,,,0 0 13796 8 0 0 0 0,No,
558,1969,2020.12.03 15:44:37,2020.12.03 15:44:37,5.0,36.66125,16.15452,,Hit,2020.12.03 15:44:37,1,,,,,,,
559,1974,2020.12.04 00:00:00,2020.12.04 00:00:00,,,,19.0,,2020.12.04 03:12:41,1,,,,Primary,,No,
560,1976,2020.12.04 03:12:41,2020.12.04 03:12:41,3.0,36.637170000000005,16.326420000000002,,Hit,2020.12.04 03:12:41,1,No,No,,,39 13 13 12 0 0 3 0,No,
561,1982,2020.12.04 12:00:00,2020.12.04 12:00:00,,,,20.0,,2020.12.04 14:43:44,1,,,,Primary,,No,
562,1984,2020.12.04 14:43:44,2020.12.04 14:43:44,3.0,36.65782,16.339,,Hit,2020.12.04 14:43:44,1,No,No,,,0 0 8206 7 0 0 0 0,No,
563,1990,2020.12.05 00:00:00,2020.12.05 00:00:00,,,,19.0,,2020.12.05 07:01:46,1,,,,Primary,,No,
564,1993,2020.12.05 05:32:20,2020.12.05 05:32:20,2.0,36.637170000000005,16.326420000000002,,Hit,2020.12.05 05:32:20,1,,,,,,,Incomplete Transfer
565,1995,2020.12.05 07:01:46,2020.12.05 07:01:46,3.0,36.65782,16.339,,Hit,2020.12.05 07:01:46,1,No,No,,,9207 1535 563 8 1 0 4 2,No,
566,1999,2020.12.05 12:00:00,2020.12.05 12:00:00,,,,20.0,,2020.12.05 17:54:38,1,,,,Primary,,No,
567,2002,2020.12.05 17:54:38,2020.12.05 17:54:38,5.0,36.730270000000004,16.394579999999998,,Hit,2020.12.05 17:54:38,1,No,No,,,0 0 15431 6 0 0 0 0,No,
568,2007,2020.12.06 00:00:00,2020.12.06 00:00:00,,,,19.0,,2020.12.06 00:00:18,1,,,,Primary,,No,
569,2008,2020.12.06 00:00:18,2020.12.06 00:00:18,3.0,36.8209,16.3212,,Hit,2020.12.06 00:00:18,1,No,No,,,0 0 1210 7 0 0 0 0,No,
570,2014,2020.12.06 10:00:35,2020.12.06 10:00:35,2.0,36.996,16.21705,,Hit,2020.12.06 10:00:35,1,No,No,,,0 0 12223 8 0 0 0 0,No,
571,2016,2020.12.06 12:00:00,2020.12.06 12:00:00,,,,20.0,,2020.12.06 20:09:30,1,,,,Primary,,No,
572,2021,2020.12.06 20:09:30,2020.12.06 20:09:30,2.0,37.10133,16.198970000000003,,Hit,2020.12.06 20:09:30,1,No,No,,,0 0 5740 5 1 0 0 0,No,
573,2023,2020.12.07 00:00:00,2020.12.07 00:00:00,,,,19.0,,2020.12.07 08:08:36,1,,,,Primary,,No,
574,2029,2020.12.07 08:08:36,2020.12.07 08:08:36,12.0,37.17973,16.21153,,Hit,2020.12.07 08:08:36,1,No,No,,,24 12 12 6 0 0 1 1,No,
575,2032,2020.12.07 12:00:00,2020.12.07 12:00:00,,,,19.0,,2020.12.07 20:15:31,1,,,,Primary,,No,
576,2037,2020.12.07 20:15:31,2020.12.07 20:15:31,4.0,37.33483,16.20598,,Hit,2020.12.07 20:15:31,1,No,No,,,0 0 14208 6 0 0 0 0,No,
577,2040,2020.12.08 00:00:00,2020.12.08 00:00:00,,,,19.0,,2020.12.08 17:36:57,1,,,,Primary,,No,
578,2047,2020.12.08 12:00:00,2020.12.08 12:00:00,,,,20.0,,2020.12.08 20:06:41,1,,,,Primary,,No,
579,2050,2020.12.08 17:36:57,2020.12.08 17:36:57,6.0,37.38093,16.40483,,Hit,2020.12.08 17:36:57,1,No,No,,,3194 799 8337 20 0 0 1 3,No,
580,2053,2020.12.08 20:06:41,2020.12.08 20:06:41,2.0,37.37475,16.448179999999997,,Hit,2020.12.08 20:06:41,1,No,No,,,0 0 8800 1 0 0 0 0,No,
581,2056,2020.12.09 00:00:00,2020.12.09 00:00:00,,,,19.0,,2020.12.09 08:04:49,1,,,,Primary,,No,
582,2061,2020.12.09 08:04:49,2020.12.09 08:04:49,6.0,37.27778,16.56525,,Hit,2020.12.09 08:04:49,1,No,No,,,686 686 686 7 0 0 1 0,No,
583,2064,2020.12.09 12:00:00,2020.12.09 12:00:00,,,,21.0,,2020.12.10 05:32:23,1,,,,Primary,,No,
584,2071,2020.12.10 00:00:00,2020.12.10 00:00:00,,,,19.0,,2020.12.10 11:03:21,1,,,,Primary,,No,
585,2074,2020.12.10 05:32:23,2020.12.10 05:32:23,11.0,36.961929999999995,16.72937,,Hit,2020.12.10 05:32:23,1,No,No,,,24622 12311 14327 8 0 0 2 0,No,
586,2078,2020.12.10 10:54:50,2020.12.10 10:54:50,8.0,36.961929999999995,16.72937,,Hit,2020.12.10 10:54:50,1,,,,,,,Incomplete Transfer
587,2079,2020.12.10 11:03:21,2020.12.10 11:03:21,9.0,36.94942,16.8154,,Hit,2020.12.10 11:03:21,1,No,No,,,22050 11025 11025 5 0 0 2 0,No,
588,2081,2020.12.10 12:00:00,2020.12.10 12:00:00,,,,20.0,,2020.12.11 00:39:22,1,,,,Primary,,No,
589,2088,2020.12.11 00:00:00,2020.12.11 00:00:00,,,,19.0,,2020.12.11 13:00:29,1,,,,Primary,,No,
590,2089,2020.12.11 00:39:22,2020.12.11 00:39:22,2.0,36.914320000000004,16.85838,,Hit,2020.12.11 00:39:22,1,No,No,,,0 0 11181 5 1 0 0 0,No,
591,2096,2020.12.11 12:00:00,2020.12.11 12:00:00,,,,19.0,,2020.12.11 13:00:29,1,,,,Primary,,No,
592,2097,2020.12.11 13:00:29,2020.12.11 13:00:29,,,,,Hit,2020.12.11 13:00:29,1,No,No,,,0 0 11 8 0 0 0 0,No,
593,2104,2020.12.12 00:00:00,2020.12.12 00:00:00,,,,18.0,,2020.12.12 02:53:46,1,,,,Primary,,No,
594,2106,2020.12.12 02:53:46,2020.12.12 02:53:46,3.0,37.000820000000004,16.97052,,Hit,2020.12.12 02:53:46,1,No,No,,,0 0 11760 5 0 0 0 0,No,
595,2112,2020.12.12 12:00:00,2020.12.12 12:00:00,,,,19.0,,2020.12.12 19:32:27,1,,,,Primary,,No,
596,2116,2020.12.12 19:32:27,2020.12.12 19:32:27,3.0,37.05672,16.9406,,Hit,2020.12.12 19:32:27,1,No,No,,,18628 9314 6833 7 0 0 2 0,No,
597,2119,2020.12.13 00:00:00,2020.12.13 00:00:00,,,,19.0,,2020.12.13 03:55:57,1,,,,Primary,,No,
598,2122,2020.12.13 03:55:57,2020.12.13 03:55:57,4.0,37.06935,16.854470000000003,,Hit,2020.12.13 03:55:57,1,No,No,,,0 0 11562 6 0 0 0 0,No,
599,2128,2020.12.13 12:00:00,2020.12.13 12:00:00,,,,18.0,,2020.12.14 03:52:42,1,,,,Primary,,No,
600,2129,2020.12.13 12:23:27,2020.12.13 12:23:27,3.0,37.14138,16.91065,,Hit,2020.12.13 12:23:27,1,No,No,,,0 0 4011 6 1 0 0 0,No,
601,2136,2020.12.14 00:00:00,2020.12.14 00:00:00,,,,18.0,,2020.12.14 03:52:42,1,,,,Primary,,No,
602,2138,2020.12.14 03:52:42,2020.12.14 03:52:42,6.0,37.1973,16.88062,,Hit,2020.12.14 03:52:42,1,No,No,,,25938 12969 13677 7 0 0 1 1,No,
603,2144,2020.12.14 12:00:00,2020.12.14 12:00:00,,,,19.0,,2020.12.15 05:00:18,1,,,,Primary,,No,
604,2147,2020.12.14 16:23:13,2020.12.14 16:23:13,2.0,37.26105,16.83747,,Hit,2020.12.14 16:23:13,1,No,No,,,31532 15766 13860 6 0 0 2 0,No,
605,2152,2020.12.15 00:00:00,2020.12.15 00:00:00,,,,18.0,,2020.12.15 05:00:18,1,,,,Primary,,No,
606,2155,2020.12.15 05:00:18,2020.12.15 05:00:18,3.0,37.31697,16.80733,,Hit,2020.12.15 05:00:18,1,No,No,,,14428 14428 14428 5 0 0 1 0,No,
607,2160,2020.12.15 12:00:00,2020.12.15 12:00:00,,,,19.0,,2020.12.16 04:36:46,1,,,,Primary,,No,
608,2161,2020.12.15 12:21:18,2020.12.15 12:21:18,6.0,37.41617,16.833479999999998,,Hit,2020.12.15 12:21:18,1,No,No,,,0 0 6514 5 0 0 0 0,No,
609,2167,2020.12.16 00:00:00,2020.12.16 00:00:00,,,,18.0,,2020.12.16 04:36:46,1,,,,Primary,,No,
610,2171,2020.12.16 04:36:46,2020.12.16 04:36:46,3.0,37.46578,16.84658,,Hit,2020.12.16 04:36:46,1,No,No,,,13675 13675 13675 5 0 0 1 0,No,
611,2176,2020.12.16 12:00:00,2020.12.16 12:00:00,,,,19.0,,2020.12.16 13:04:22,1,,,,Primary,,No,
612,2177,2020.12.16 13:04:22,2020.12.16 13:04:22,5.0,37.509029999999996,16.903029999999998,,Hit,2020.12.16 13:04:22,1,No,No,,,7752 7752 7752 8 0 0 1 0,No,
613,2184,2020.12.17 00:00:00,2020.12.17 00:00:00,,,,18.0,,2020.12.17 02:14:59,1,,,,Primary,,No,
614,2186,2020.12.17 02:14:59,2020.12.17 02:14:59,2.0,37.63685,16.92938,,Hit,2020.12.17 02:14:59,1,No,No,,,0 0 6519 6 0 0 0 0,No,
615,2190,2020.12.17 09:00:16,2020.12.17 09:00:16,4.0,37.7214,16.899179999999998,,Hit,2020.12.17 09:00:16,1,No,No,,,0 0 52 6 0 0 0 0,No,
616,2192,2020.12.17 12:00:00,2020.12.17 12:00:00,,,,30.0,,2020.12.17 16:00:16,1,,,,Primary,,No,
617,2195,2020.12.17 14:25:27,2020.12.17 14:25:27,,,,,Hit,2020.12.17 14:25:27,1,,,,,,,
618,2197,2020.12.17 16:00:16,2020.12.17 16:00:16,9.0,37.74057,16.768829999999998,,Hit,2020.12.17 16:00:16,1,No,No,,,0 0 52 2 0 0 0 0,No,
619,2202,2020.12.18 00:00:00,2020.12.18 00:00:00,,,,18.0,,2020.12.18 05:00:14,1,,,,Primary,,No,
620,2205,2020.12.18 05:00:14,2020.12.18 05:00:14,,,,,Hit,2020.12.18 05:00:14,1,No,No,,,0 0 7895 5 0 0 0 0,No,
621,2210,2020.12.18 12:00:00,2020.12.18 12:00:00,,,,18.0,,2020.12.18 15:05:10,1,,,,Primary,,No,
622,2212,2020.12.18 15:05:10,2020.12.18 15:05:10,4.0,37.7258,16.71228,,Hit,2020.12.18 15:05:10,1,No,No,,,0 0 10782 7 0 0 0 0,No,
623,2218,2020.12.19 00:00:00,2020.12.19 00:00:00,,,,18.0,,2020.12.19 05:11:03,1,,,,Primary,,No,
624,2221,2020.12.19 05:11:03,2020.12.19 05:11:03,2.0,37.77545,16.72533,,Hit,2020.12.19 05:11:03,1,No,No,,,0 0 11511 4 0 0 0 0,No,
625,2225,2020.12.19 12:00:00,2020.12.19 12:00:00,,,,18.0,,2020.12.19 22:08:42,1,,,,Primary,,No,
626,2232,2020.12.19 22:08:42,2020.12.19 22:08:42,2.0,37.73213,16.6688,,Hit,2020.12.19 22:08:42,1,No,No,,,35094 7019 8306 9 1 0 5 0,No,
627,2233,2020.12.20 00:00:00,2020.12.20 00:00:00,,,,18.0,,2020.12.20 08:36:16,1,,,,Primary,,No,
628,2239,2020.12.20 08:25:12,2020.12.20 08:25:12,3.0,37.76063,16.6688,,Hit,2020.12.20 08:25:12,1,,,,,,,Incomplete Transfer
629,2240,2020.12.20 08:36:16,2020.12.20 08:36:16,2.0,37.77545,16.72533,,Hit,2020.12.20 08:36:16,1,No,No,,,3806 476 592 6 0 0 5 3,No,
630,2243,2020.12.20 12:00:00,2020.12.20 12:00:00,,,,18.0,,2020.12.20 18:52:49,1,,,,Primary,,No,
631,2247,2020.12.20 18:52:49,2020.12.20 18:52:49,3.0,37.74477,16.581770000000002,,Hit,2020.12.20 18:52:49,1,No,No,,,0 0 7428 7 0 0 0 0,No,
632,2251,2020.12.21 00:00:00,2020.12.21 00:00:00,,,,18.0,,2020.12.21 10:33:04,2,,,,Primary,,No,
633,2257,2020.12.21 10:33:04,2020.12.21 10:33:04,2.0,37.701370000000004,16.52532,,Hit,2020.12.21 10:33:04,1,No,No,,,8266 1033 347 9 0 0 6 2,No,
634,2259,2020.12.21 12:00:00,2020.12.21 12:00:00,,,,18.0,,2020.12.21 22:15:25,1,,,,Primary,,No,
635,2262,2020.12.21 16:52:07,2020.12.21 16:52:07,3.0,37.701370000000004,16.52532,,Hit,2020.12.21 16:52:07,1,,,,,,,Incomplete Transfer
636,2266,2020.12.21 22:15:07,2020.12.21 22:15:07,,,,,Hit,2020.12.21 22:15:07,1,No,No,,,61618 4108 11488 12 1 0 11 4,No,
637,2267,2020.12.21 22:15:25,2020.12.21 22:15:25,11.0,37.69273,16.42538,,Hit,2020.12.21 22:15:25,1,No,No,,,0 0 11488 1 0 0 0 0,No,
638,2268,2020.12.22 00:00:00,2020.12.22 00:00:00,,,,18.0,,2020.12.22 12:00:15,1,,,,Primary,,No,
639,2276,2020.12.22 12:00:00,2020.12.22 12:00:00,,,,25.0,,2020.12.22 12:00:15,1,,,,Primary,,No,
640,2277,2020.12.22 12:00:15,2020.12.22 12:00:15,43.0,37.686479999999996,16.4689,,Hit,2020.12.22 12:00:15,1,No,No,,,0 0 13282 7 0 0 0 0,No,
641,2283,2020.12.22 23:24:30,2020.12.22 23:24:30,4.0,37.63057,16.49952,,Hit,2020.12.22 23:24:30,1,No,No,,,0 0 10726 6 0 0 0 0,No,
642,2285,2020.12.23 00:00:00,2020.12.23 00:00:00,,,,18.0,,2020.12.23 05:00:14,1,,,,Primary,,No,
643,2288,2020.12.23 05:00:14,2020.12.23 05:00:14,8.0,37.63057,16.49952,,Hit,2020.12.23 05:00:14,1,No,No,,,0 0 6583 6 0 0 0 0,No,
644,2292,2020.12.23 12:00:00,2020.12.23 12:00:00,,,,18.0,,2020.12.23 14:12:32,1,,,,Primary,,No,
645,2295,2020.12.23 14:12:32,2020.12.23 14:12:32,7.0,37.60825,16.45605,,Hit,2020.12.23 14:12:32,1,No,No,,,0 0 12039 5 0 0 0 0,No,
646,2300,2020.12.24 00:00:00,2020.12.24 00:00:00,,,,18.0,,2020.12.24 05:53:35,1,,,,Primary,,No,
647,2304,2020.12.24 05:53:35,2020.12.24 05:53:35,6.0,37.5089,16.4304,,Hit,2020.12.24 05:53:35,1,No,No,,,0 0 13380 5 0 0 0 0,No,
648,2309,2020.12.24 12:00:00,2020.12.24 12:00:00,,,,19.0,,2020.12.24 15:41:28,1,,,,Primary,,No,
649,2311,2020.12.24 15:41:28,2020.12.24 15:41:28,3.0,37.51512,16.386979999999998,,Hit,2020.12.24 15:41:28,1,No,No,,,0 0 12541 7 0 0 0 0,No,
650,2317,2020.12.25 00:00:00,2020.12.25 00:00:00,,,,18.0,,2020.12.25 02:42:43,1,,,,Primary,,No,
651,2319,2020.12.25 02:42:43,2020.12.25 02:42:43,4.0,37.45923,16.41762,,Hit,2020.12.25 02:42:43,1,No,No,,,0 0 13180 6 0 0 0 0,No,
652,2325,2020.12.25 12:00:00,2020.12.25 12:00:00,,,,18.0,,2020.12.25 22:18:01,1,,,,Primary,,No,
653,2331,2020.12.25 22:18:01,2020.12.25 22:18:01,2.0,37.41818,16.50435,,Hit,2020.12.25 22:18:01,1,No,No,,,49258 16419 13986 8 0 0 2 1,No,
654,2333,2020.12.26 00:00:00,2020.12.26 00:00:00,,,,18.0,,2020.12.26 08:21:50,1,,,,Primary,,No,
655,2338,2020.12.26 08:21:50,2020.12.26 08:21:50,3.0,37.41818,16.50435,,Hit,2020.12.26 08:21:50,1,No,No,,,0 0 4867 4 0 0 0 0,No,
656,2341,2020.12.26 12:00:00,2020.12.26 12:00:00,,,,19.0,,2020.12.27 09:47:30,1,,,,Primary,,No,
657,2348,2020.12.27 00:00:00,2020.12.27 00:00:00,,,,18.0,,2020.12.27 14:53:04,1,,,,Primary,,No,
