Depth Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
1893,3916,2020.12.15 02:00:00,2020.12.15 00:00:00,89.453%,3.0,2121.0,,15.0,1.172%,41.016%,47.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,3917,2020.12.15 04:00:00,2020.12.15 02:00:00,91.797%,2.0,3030.0,,13.0,16.797%,62.891%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,3918,2020.12.15 06:00:00,2020.12.15 04:00:00,90.234%,1.0,7269.0,,11.0,16.016%,73.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,3919,2020.12.15 08:00:00,2020.12.15 06:00:00,99.609%,5.0,1669.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,3920,2020.12.15 10:00:00,2020.12.15 08:00:00,89.453%,20.0,239.0,,69.0,54.297%,8.984%,9.766%,2.734%,6.641%,1.172%,5.078%,0.391%,0.391%,0.391%,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1898,3923,2020.12.15 12:00:00,2020.12.15 10:00:00,94.141%,5.0,1428.0,,11.0,39.453%,55.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1899,3924,2020.12.15 14:00:00,2020.12.15 12:00:00,94.141%,4.0,530.0,,23.0,16.016%,73.828%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,3925,2020.12.15 16:00:00,2020.12.15 14:00:00,93.359%,3.0,2277.0,,25.0,19.922%,68.359%,4.297%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,3926,2020.12.15 18:00:00,2020.12.15 16:00:00,91.016%,11.0,1051.0,,5.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,3927,2020.12.15 20:00:00,2020.12.15 18:00:00,90.234%,5.0,790.0,,9.0,41.797%,48.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,3928,2020.12.15 22:00:00,2020.12.15 20:00:00,94.141%,2.0,3669.0,,7.0,77.734%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,3929,2020.12.16 00:00:00,2020.12.15 22:00:00,94.141%,11.0,660.0,,3.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,3931,2020.12.16 02:00:00,2020.12.16 00:00:00,92.578%,2.0,3039.0,,1.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,3933,2020.12.16 04:00:00,2020.12.16 02:00:00,93.359%,2.0,24.0,,5.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,3934,2020.12.16 06:00:00,2020.12.16 04:00:00,93.359%,1.0,7393.0,,11.0,9.766%,83.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,3935,2020.12.16 08:00:00,2020.12.16 06:00:00,91.797%,4.0,2311.0,,67.0,8.203%,58.984%,14.453%,1.172%,1.172%,1.953%,6.641%,0.391%,0.391%,0.391%,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,3937,2020.12.16 10:00:00,2020.12.16 08:00:00,94.922%,10.0,783.0,,43.0,7.422%,19.141%,53.516%,10.547%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1910,3939,2020.12.16 12:00:00,2020.12.16 10:00:00,94.141%,4.0,1827.0,,45.0,1.953%,4.297%,51.953%,30.078%,4.297%,1.172%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1911,3941,2020.12.16 14:00:00,2020.12.16 12:00:00,91.016%,2.0,4175.0,,37.0,1.172%,1.172%,51.953%,33.203%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1912,3942,2020.12.16 16:00:00,2020.12.16 14:00:00,91.016%,7.0,844.0,,31.0,8.203%,8.203%,44.922%,29.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1913,3943,2020.12.16 18:00:00,2020.12.16 16:00:00,91.016%,6.0,920.0,,17.0,62.109%,4.297%,24.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,3944,2020.12.16 20:00:00,2020.12.16 18:00:00,94.141%,2.0,2494.0,,15.0,7.422%,50.391%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,3946,2020.12.16 22:00:00,2020.12.16 20:00:00,85.547%,2.0,4498.0,,15.0,15.234%,59.766%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,3947,2020.12.17 00:00:00,2020.12.16 22:00:00,93.359%,1.0,4820.0,,13.0,1.172%,62.109%,30.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,3949,2020.12.17 02:00:00,2020.12.17 00:00:00,93.359%,1.0,4575.0,,15.0,1.953%,55.078%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,3950,2020.12.17 04:00:00,2020.12.17 02:00:00,87.109%,2.0,4951.0,,15.0,1.953%,48.828%,35.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,3951,2020.12.17 06:00:00,2020.12.17 04:00:00,93.359%,1.0,4450.0,,13.0,13.672%,78.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,3952,2020.12.17 08:00:00,2020.12.17 06:00:00,93.359%,20.0,385.0,,49.0,30.078%,28.516%,22.266%,2.734%,5.859%,3.516%,0.391%,0.391%,0.391%,0.391%,17.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1921,3954,2020.12.17 10:00:00,2020.12.17 08:00:00,91.797%,6.0,1446.0,,49.0,8.984%,5.859%,49.609%,13.672%,7.422%,5.859%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1922,3956,2020.12.17 12:00:00,2020.12.17 10:00:00,76.953%,7.0,521.0,,33.0,1.172%,1.172%,52.734%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,3958,2020.12.17 14:00:00,2020.12.17 12:00:00,90.234%,2.0,3059.0,,37.0,1.172%,1.953%,44.141%,41.797%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1924,3959,2020.12.17 16:00:00,2020.12.17 14:00:00,87.891%,3.0,2974.0,,33.0,2.734%,5.078%,70.703%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1925,3960,2020.12.17 18:00:00,2020.12.17 16:00:00,92.578%,7.0,537.0,,19.0,28.516%,26.172%,37.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,3961,2020.12.17 20:00:00,2020.12.17 18:00:00,88.672%,4.0,1824.0,,15.0,1.953%,58.203%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,3963,2020.12.17 22:00:00,2020.12.17 20:00:00,87.109%,2.0,3797.0,,15.0,1.953%,58.984%,25.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,3964,2020.12.18 00:00:00,2020.12.17 22:00:00,93.359%,1.0,3826.0,,15.0,1.172%,37.891%,54.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,3966,2020.12.18 02:00:00,2020.12.18 00:00:00,86.328%,2.0,3720.0,,15.0,5.078%,76.172%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,3967,2020.12.18 04:00:00,2020.12.18 02:00:00,83.984%,2.0,3772.0,,15.0,2.734%,52.734%,29.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,3968,2020.12.18 06:00:00,2020.12.18 04:00:00,87.109%,1.0,3590.0,,11.0,12.891%,73.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,3970,2020.12.18 08:00:00,2020.12.18 06:00:00,85.547%,5.0,919.0,,23.0,31.641%,28.516%,24.609%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,3971,2020.12.18 10:00:00,2020.12.18 08:00:00,90.234%,4.0,2066.0,,37.0,1.953%,1.172%,52.734%,30.859%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1934,3973,2020.12.18 12:00:00,2020.12.18 10:00:00,90.234%,4.0,1629.0,,35.0,1.172%,1.172%,68.359%,17.578%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1935,3974,2020.12.18 14:00:00,2020.12.18 12:00:00,87.891%,5.0,1217.0,,33.0,4.297%,5.859%,63.672%,12.109%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1936,3975,2020.12.18 16:00:00,2020.12.18 14:00:00,89.453%,3.0,1849.0,,19.0,21.484%,46.484%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,3977,2020.12.18 18:00:00,2020.12.18 16:00:00,88.672%,4.0,1218.0,,17.0,47.266%,18.359%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,3978,2020.12.18 20:00:00,2020.12.18 18:00:00,85.547%,3.0,2272.0,,13.0,41.797%,43.359%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,3979,2020.12.18 22:00:00,2020.12.18 20:00:00,85.547%,2.0,3259.0,,15.0,29.297%,35.547%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,3980,2020.12.19 00:00:00,2020.12.18 22:00:00,85.547%,2.0,3709.0,,15.0,1.953%,73.047%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,3982,2020.12.19 02:00:00,2020.12.19 00:00:00,93.359%,1.0,4060.0,,13.0,5.078%,67.578%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,3984,2020.12.19 04:00:00,2020.12.19 02:00:00,84.766%,4.0,1978.0,,15.0,8.984%,30.859%,44.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,3985,2020.12.19 06:00:00,2020.12.19 04:00:00,92.578%,1.0,4350.0,,17.0,1.172%,41.016%,50.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,3986,2020.12.19 08:00:00,2020.12.19 06:00:00,76.953%,14.0,506.0,,19.0,33.984%,14.453%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,3987,2020.12.19 10:00:00,2020.12.19 08:00:00,84.766%,10.0,746.0,,15.0,44.141%,3.516%,37.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,3988,2020.12.19 12:00:00,2020.12.19 10:00:00,87.891%,6.0,811.0,,11.0,37.891%,49.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,3990,2020.12.19 14:00:00,2020.12.19 12:00:00,79.297%,3.0,1997.0,,19.0,46.484%,30.859%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,3993,2020.12.19 16:00:00,2020.12.19 14:00:00,90.234%,2.0,4667.0,,53.0,49.609%,33.203%,4.297%,1.172%,0.391%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,3994,2020.12.19 18:00:00,2020.12.19 16:00:00,75.391%,64.0,111.0,,9.0,32.422%,38.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1950,3995,2020.12.19 20:00:00,2020.12.19 18:00:00,71.484%,37.0,139.0,,9.0,68.359%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,3996,2020.12.19 22:00:00,2020.12.19 20:00:00,92.578%,1.0,5446.0,,13.0,73.828%,1.172%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,3997,2020.12.20 00:00:00,2020.12.19 22:00:00,91.797%,2.0,3330.0,,15.0,1.172%,65.234%,25.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,3999,2020.12.20 02:00:00,2020.12.20 00:00:00,92.578%,2.0,3558.0,,15.0,1.172%,48.047%,42.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,4001,2020.12.20 04:00:00,2020.12.20 02:00:00,91.797%,1.0,7196.0,,17.0,1.172%,84.766%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,4002,2020.12.20 06:00:00,2020.12.20 04:00:00,99.609%,0.0,0.0,,15.0,0.391%,19.922%,80.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,4003,2020.12.20 08:00:00,2020.12.20 06:00:00,88.672%,2.0,4642.0,,9.0,77.734%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,4004,2020.12.20 10:00:00,2020.12.20 08:00:00,97.266%,11.0,695.0,,5.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,4005,2020.12.20 12:00:00,2020.12.20 10:00:00,92.578%,3.0,230.0,,47.0,8.984%,22.266%,57.422%,1.172%,1.172%,1.172%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,4008,2020.12.20 14:00:00,2020.12.20 12:00:00,23.047%,9.0,840.0,,31.0,3.516%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1960,4009,2020.12.20 16:00:00,2020.12.20 14:00:00,92.578%,2.0,3378.0,,35.0,61.328%,4.297%,19.922%,5.859%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1961,4010,2020.12.20 18:00:00,2020.12.20 16:00:00,94.922%,1.0,6646.0,,23.0,2.734%,1.172%,89.453%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,4011,2020.12.20 20:00:00,2020.12.20 18:00:00,93.359%,1.0,5343.0,,9.0,88.672%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,4012,2020.12.20 22:00:00,2020.12.20 20:00:00,92.578%,1.0,6407.0,,17.0,67.578%,0.391%,25.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,4014,2020.12.21 00:00:00,2020.12.20 22:00:00,91.797%,1.0,7587.0,,13.0,1.172%,53.516%,37.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,4015,2020.12.21 02:00:00,2020.12.21 00:00:00,91.797%,1.0,7484.0,,9.0,20.703%,71.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,4016,2020.12.21 04:00:00,2020.12.21 02:00:00,99.609%,0.0,0.0,,13.0,16.016%,83.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,4018,2020.12.21 06:00:00,2020.12.21 04:00:00,93.359%,1.0,8277.0,,15.0,15.234%,77.734%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,4019,2020.12.21 08:00:00,2020.12.21 06:00:00,94.922%,1.0,8226.0,,23.0,3.516%,86.328%,4.297%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,4020,2020.12.21 10:00:00,2020.12.21 08:00:00,90.234%,2.0,5324.0,,45.0,12.109%,27.734%,43.359%,2.734%,1.172%,2.734%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1970,4021,2020.12.21 12:00:00,2020.12.21 10:00:00,96.484%,1.0,3488.0,,35.0,0.391%,5.078%,37.891%,51.172%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1971,4024,2020.12.21 14:00:00,2020.12.21 12:00:00,90.234%,2.0,4450.0,,33.0,1.172%,1.172%,36.328%,49.609%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1972,4025,2020.12.21 16:00:00,2020.12.21 14:00:00,91.016%,4.0,1952.0,,35.0,1.953%,2.734%,67.578%,17.578%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1973,4026,2020.12.21 18:00:00,2020.12.21 16:00:00,92.578%,6.0,832.0,,11.0,80.078%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,4027,2020.12.21 20:00:00,2020.12.21 18:00:00,93.359%,1.0,4187.0,,13.0,34.766%,58.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,4028,2020.12.21 22:00:00,2020.12.21 20:00:00,87.891%,3.0,2613.0,,7.0,83.984%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,4031,2020.12.22 00:00:00,2020.12.21 22:00:00,85.547%,3.0,2658.0,,11.0,73.047%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,4032,2020.12.22 02:00:00,2020.12.22 00:00:00,93.359%,1.0,4375.0,,15.0,28.516%,19.922%,44.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,4033,2020.12.22 04:00:00,2020.12.22 02:00:00,93.359%,1.0,5735.0,,13.0,1.172%,88.672%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,4034,2020.12.22 06:00:00,2020.12.22 04:00:00,87.891%,1.0,5292.0,,13.0,1.953%,43.359%,42.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,4036,2020.12.22 08:00:00,2020.12.22 06:00:00,86.328%,16.0,367.0,,55.0,24.609%,5.859%,46.484%,3.516%,1.953%,1.172%,1.953%,0.391%,0.391%,0.391%,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1981,4037,2020.12.22 10:00:00,2020.12.22 08:00:00,94.141%,4.0,1148.0,,37.0,2.734%,4.297%,59.766%,21.484%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1982,4038,2020.12.22 12:00:00,2020.12.22 10:00:00,85.547%,4.0,1799.0,,33.0,1.953%,3.516%,55.859%,20.703%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1983,4040,2020.12.22 14:00:00,2020.12.22 12:00:00,30.859%,5.0,45.0,,35.0,2.734%,0.391%,2.734%,22.266%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,4042,2020.12.22 16:00:00,2020.12.22 14:00:00,92.578%,2.0,3505.0,,41.0,1.172%,1.172%,12.891%,69.922%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1985,4043,2020.12.22 18:00:00,2020.12.22 16:00:00,89.453%,1.0,3786.0,,27.0,0.391%,0.391%,69.922%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1986,4044,2020.12.22 20:00:00,2020.12.22 18:00:00,84.766%,4.0,2464.0,,13.0,76.953%,1.172%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,4045,2020.12.22 22:00:00,2020.12.22 20:00:00,84.766%,9.0,601.0,,1.0,83.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,4047,2020.12.23 00:00:00,2020.12.22 22:00:00,10.547%,0.0,2036.0,,1.0,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,4049,2020.12.23 02:00:00,2020.12.23 00:00:00,5.078%,13.0,26.0,,1.0,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
