Remaining Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
349,1031,2020.08.07 02:16:35,2020.08.07 02:16:35,3.0,36.7295,12.23242,,Hit,2020.08.07 02:16:35,1,No,No,,,0 0 1476 1 2 0 0 0,No,
350,1032,2020.08.07 02:16:35,2020.08.07 02:16:35,3.0,36.7295,12.23242,,Hit,2020.08.07 02:16:35,1,No,No,,,0 0 1476 1 2 0 0 0,No,
351,1037,2020.08.07 07:14:37,2020.08.07 07:14:37,13.0,36.6506,12.22293,,Hit,2020.08.07 07:14:37,1,No,No,,,0 0 946 10 1 0 0 0,No,
352,1038,2020.08.07 07:14:37,2020.08.07 07:14:37,13.0,36.6506,12.22293,,Hit,2020.08.07 07:14:37,1,No,No,,,0 0 946 10 1 0 0 0,No,
353,1044,2020.08.07 12:00:00,2020.08.07 12:00:00,,,,25.0,,2020.08.07 16:04:10,1,,,,Primary,,No,
354,1045,2020.08.07 12:00:00,2020.08.07 12:00:00,,,,25.0,,2020.08.07 16:04:10,1,,,,Primary,,No,
355,1051,2020.08.07 16:04:10,2020.08.07 16:04:10,2.0,36.5552,12.16032,,Hit,2020.08.07 16:04:10,1,No,No,,,0 0 1138 11 6 0 0 0,No,
356,1052,2020.08.07 16:04:10,2020.08.07 16:04:10,2.0,36.5552,12.16032,,Hit,2020.08.07 16:04:10,1,No,No,,,0 0 1138 11 6 0 0 0,No,
357,1059,2020.08.08 00:00:00,2020.08.08 00:00:00,,,,26.0,,2020.08.08 03:41:54,1,,,,Primary,,No,
358,1061,2020.08.08 00:00:00,2020.08.08 00:00:00,,,,26.0,,2020.08.08 03:41:54,1,,,,Primary,,No,
359,1065,2020.08.08 03:41:54,2020.08.08 03:41:54,3.0,36.6066,11.94165,,Hit,2020.08.08 03:41:54,1,No,No,,,4453 636 10 16 7 0 1 6,No,
360,1066,2020.08.08 03:41:54,2020.08.08 03:41:54,3.0,36.6066,11.94165,,Hit,2020.08.08 03:41:54,1,No,No,,,4453 636 10 16 7 0 1 6,No,
361,1075,2020.08.08 12:00:00,2020.08.08 12:00:00,,,,28.0,,2020.08.08 14:02:41,1,,,,Primary,,No,
362,1077,2020.08.08 12:00:00,2020.08.08 12:00:00,,,,28.0,,2020.08.08 14:02:41,1,,,,Primary,,No,
363,1081,2020.08.08 14:02:41,2020.08.08 14:02:41,2.0,36.55322,11.74822,,Hit,2020.08.08 14:02:41,1,No,No,,,0 0 795 8 12 0 0 0,No,
364,1082,2020.08.08 14:02:41,2020.08.08 14:02:41,2.0,36.55322,11.74822,,Hit,2020.08.08 14:02:41,1,No,No,,,0 0 795 8 12 0 0 0,No,
365,1091,2020.08.09 00:00:00,2020.08.09 00:00:00,,,,27.0,,2020.08.09 06:49:58,1,,,,Primary,,No,
366,1093,2020.08.09 00:00:00,2020.08.09 00:00:00,,,,27.0,,2020.08.09 06:49:58,1,,,,Primary,,No,
367,1099,2020.08.09 04:25:49,2020.08.09 04:25:49,2.0,36.63708,11.48542,,Hit,2020.08.09 04:25:49,1,No,No,,,5159 573 1465 18 11 0 4 5,No,
368,1100,2020.08.09 04:25:49,2020.08.09 04:25:49,2.0,36.63708,11.48542,,Hit,2020.08.09 04:25:49,1,No,No,,,5159 573 1465 18 11 0 4 5,No,
369,1103,2020.08.09 06:49:58,2020.08.09 06:49:58,5.0,36.68712,11.49432,,Hit,2020.08.09 06:49:58,1,No,No,,,0 0 1997 5 0 0 0 0,No,
370,1104,2020.08.09 06:49:58,2020.08.09 06:49:58,5.0,36.68712,11.49432,,Hit,2020.08.09 06:49:58,1,No,No,,,0 0 1997 5 0 0 0 0,No,
371,1111,2020.08.09 12:00:00,2020.08.09 12:00:00,,,,28.0,,2020.08.09 14:53:20,1,,,,Primary,,No,
372,1112,2020.08.09 12:00:00,2020.08.09 12:00:00,,,,28.0,,2020.08.09 14:53:20,1,,,,Primary,,No,
373,1115,2020.08.09 14:53:20,2020.08.09 14:53:20,4.0,36.64563,11.3977,,Hit,2020.08.09 14:53:20,1,No,No,,,0 0 1446 13 3 0 0 0,No,
374,1116,2020.08.09 14:53:20,2020.08.09 14:53:20,4.0,36.64563,11.3977,,Hit,2020.08.09 14:53:20,1,No,No,,,0 0 1446 13 3 0 0 0,No,
375,1126,2020.08.10 00:00:00,2020.08.10 00:00:00,,,,23.0,,2020.08.10 07:01:09,1,,,,Primary,,No,
376,1128,2020.08.10 00:00:00,2020.08.10 00:00:00,,,,23.0,,2020.08.10 07:01:09,1,,,,Primary,,No,
377,1129,2020.08.10 01:10:09,2020.08.10 01:10:09,17.0,36.68725,11.26602,,Hit,2020.08.10 01:10:09,1,No,No,,,2837 946 1113 17 4 0 2 1,No,
378,1130,2020.08.10 01:10:09,2020.08.10 01:10:09,17.0,36.68725,11.26602,,Hit,2020.08.10 01:10:09,1,No,No,,,2837 946 1113 17 4 0 2 1,No,
379,1137,2020.08.10 07:01:09,2020.08.10 07:01:09,6.0,36.68303,11.30992,,Hit,2020.08.10 07:01:09,1,No,No,,,2449 1225 1592 11 1 0 1 1,No,
380,1138,2020.08.10 07:01:09,2020.08.10 07:01:09,6.0,36.68303,11.30992,,Hit,2020.08.10 07:01:09,1,No,No,,,2449 1225 1592 11 1 0 1 1,No,
381,1145,2020.08.10 12:00:00,2020.08.10 12:00:00,,,,28.0,,2020.08.10 15:13:10,1,,,,Primary,,No,
382,1146,2020.08.10 12:00:00,2020.08.10 12:00:00,,,,28.0,,2020.08.10 15:13:10,1,,,,Primary,,No,
383,1149,2020.08.10 15:13:10,2020.08.10 15:13:10,25.0,36.69527,11.63492,,Hit,2020.08.10 15:13:10,1,No,No,,,866 866 647 9 7 0 0 1,No,
384,1150,2020.08.10 15:13:10,2020.08.10 15:13:10,25.0,36.69527,11.63492,,Hit,2020.08.10 15:13:10,1,No,No,,,866 866 647 9 7 0 0 1,No,
385,1159,2020.08.11 00:00:00,2020.08.11 00:00:00,,,,26.0,,2020.08.11 03:16:04,1,,,,Primary,,No,
386,1162,2020.08.11 00:00:00,2020.08.11 00:00:00,,,,26.0,,2020.08.11 03:16:04,1,,,,Primary,,No,
387,1163,2020.08.11 01:56:15,2020.08.11 01:56:15,3.0,36.77888,11.37147,,Hit,2020.08.11 01:56:15,1,No,No,,,890 297 626 21 0 0 0 3,No,
388,1164,2020.08.11 01:56:15,2020.08.11 01:56:15,3.0,36.77888,11.37147,,Hit,2020.08.11 01:56:15,1,No,No,,,890 297 626 21 0 0 0 3,No,
389,1167,2020.08.11 03:16:04,2020.08.11 03:16:04,7.0,36.78737,11.28353,,Hit,2020.08.11 03:16:04,1,No,No,,,377 189 987 2 0 0 0 2,No,
390,1168,2020.08.11 03:16:04,2020.08.11 03:16:04,7.0,36.78737,11.28353,,Hit,2020.08.11 03:16:04,1,No,No,,,377 189 987 2 0 0 0 2,No,
391,1177,2020.08.11 11:38:04,2020.08.11 11:38:04,4.0,36.812,11.32752,,Hit,2020.08.11 11:38:04,1,No,No,,,0 0 808 15 3 0 0 0,No,
392,1178,2020.08.11 11:38:04,2020.08.11 11:38:04,4.0,36.812,11.32752,,Hit,2020.08.11 11:38:04,1,No,No,,,0 0 808 15 3 0 0 0,No,
393,1181,2020.08.11 12:00:00,2020.08.11 12:00:00,,,,29.0,,2020.08.12 04:47:13,1,,,,Primary,,No,
394,1182,2020.08.11 12:00:00,2020.08.11 12:00:00,,,,29.0,,2020.08.12 04:47:13,1,,,,Primary,,No,
395,1195,2020.08.12 00:00:00,2020.08.12 00:00:00,,,,28.0,,2020.08.12 18:50:03,1,,,,Primary,,No,
396,1196,2020.08.12 00:00:00,2020.08.12 00:00:00,,,,28.0,,2020.08.12 18:50:03,1,,,,Primary,,No,
397,1201,2020.08.12 04:47:13,2020.08.12 04:47:13,17.0,36.96218,11.35398,,Hit,2020.08.12 04:47:13,1,No,No,,,843 422 919 18 16 0 1 1,No,
398,1202,2020.08.12 04:47:13,2020.08.12 04:47:13,17.0,36.96218,11.35398,,Hit,2020.08.12 04:47:13,1,No,No,,,843 422 919 18 16 0 1 1,No,
399,1209,2020.08.12 12:00:00,2020.08.12 12:00:00,,,,29.0,,2020.08.12 18:50:32,1,,,,Primary,,No,
400,1210,2020.08.12 12:00:00,2020.08.12 12:00:00,,,,29.0,,2020.08.12 18:50:32,1,,,,Primary,,No,
401,1219,2020.08.12 18:50:03,2020.08.12 18:50:03,7.0,37.04105,11.36285,,Hit,2020.08.12 18:50:03,1,No,No,,,3054 1527 1493 11 16 0 2 0,No,
402,1220,2020.08.12 18:50:03,2020.08.12 18:50:03,7.0,37.04105,11.36285,,Hit,2020.08.12 18:50:03,1,No,No,,,3054 1527 1493 11 16 0 2 0,No,
403,1221,2020.08.12 18:50:32,2020.08.12 18:50:32,14.0,37.09112,11.37172,,Hit,2020.08.12 18:50:32,1,No,No,,,0 0 1493 1 0 0 0 0,No,
404,1222,2020.08.12 18:50:32,2020.08.12 18:50:32,14.0,37.09112,11.37172,,Hit,2020.08.12 18:50:32,1,No,No,,,0 0 1493 1 0 0 0 0,No,
405,1229,2020.08.13 00:00:00,2020.08.13 00:00:00,,,,27.0,,2020.08.13 07:18:13,1,,,,Primary,,No,
406,1230,2020.08.13 00:00:00,2020.08.13 00:00:00,,,,27.0,,2020.08.13 07:18:13,1,,,,Primary,,No,
407,1237,2020.08.13 07:18:13,2020.08.13 07:18:13,2.0,37.1412,11.3806,,Hit,2020.08.13 07:18:13,1,No,No,,,0 0 1245 11 13 0 0 0,No,
408,1238,2020.08.13 07:18:13,2020.08.13 07:18:13,2.0,37.1412,11.3806,,Hit,2020.08.13 07:18:13,1,No,No,,,0 0 1245 11 13 0 0 0,No,
409,1244,2020.08.13 12:00:00,2020.08.13 12:00:00,,,,28.0,,2020.08.14 05:33:23,1,,,,Primary,,No,
410,1245,2020.08.13 12:00:00,2020.08.13 12:00:00,,,,28.0,,2020.08.14 05:33:23,1,,,,Primary,,No,
411,1247,2020.08.13 12:28:29,2020.08.13 12:28:29,2.0,37.1412,11.3806,,Hit,2020.08.13 12:28:29,1,No,No,,,1139 1139 1139 10 0 0 1 0,No,
412,1248,2020.08.13 12:28:29,2020.08.13 12:28:29,2.0,37.1412,11.3806,,Hit,2020.08.13 12:28:29,1,No,No,,,1139 1139 1139 10 0 0 1 0,No,
413,1260,2020.08.14 00:00:00,2020.08.14 00:00:00,,,,27.0,,2020.08.14 07:53:06,1,,,,Primary,,No,
414,1262,2020.08.14 00:00:00,2020.08.14 00:00:00,,,,27.0,,2020.08.14 07:53:06,1,,,,Primary,,No,
415,1267,2020.08.14 05:33:23,2020.08.14 05:33:23,3.0,37.32452,11.36305,,Hit,2020.08.14 05:33:23,1,No,No,,,3959 792 1027 19 15 0 0 5,No,
416,1268,2020.08.14 05:33:23,2020.08.14 05:33:23,3.0,37.32452,11.36305,,Hit,2020.08.14 05:33:23,1,No,No,,,3959 792 1027 19 15 0 0 5,No,
417,1271,2020.08.14 07:53:06,2020.08.14 07:53:06,8.0,37.32452,11.36305,,Hit,2020.08.14 07:53:06,1,No,No,,,2435 2435 1721 5 0 0 1 0,No,
418,1272,2020.08.14 07:53:06,2020.08.14 07:53:06,8.0,37.32452,11.36305,,Hit,2020.08.14 07:53:06,1,No,No,,,2435 2435 1721 5 0 0 1 0,No,
419,1279,2020.08.14 12:00:00,2020.08.14 12:00:00,,,,28.0,,2020.08.14 17:07:50,1,,,,Primary,,No,
420,1280,2020.08.14 12:00:00,2020.08.14 12:00:00,,,,28.0,,2020.08.14 17:07:50,1,,,,Primary,,No,
421,1285,2020.08.14 17:07:50,2020.08.14 17:07:50,10.0,37.41617,11.23898,,Hit,2020.08.14 17:07:50,1,No,No,,,1702 851 751 10 8 0 1 1,No,
422,1286,2020.08.14 17:07:50,2020.08.14 17:07:50,10.0,37.41617,11.23898,,Hit,2020.08.14 17:07:50,1,No,No,,,1702 851 751 10 8 0 1 1,No,
423,1293,2020.08.15 00:00:00,2020.08.15 00:00:00,,,,27.0,,2020.08.15 07:30:47,1,,,,Primary,,No,
424,1294,2020.08.15 00:00:00,2020.08.15 00:00:00,,,,27.0,,2020.08.15 07:30:47,1,,,,Primary,,No,
425,1297,2020.08.15 01:28:50,2020.08.15 01:28:50,3.0,37.39895,11.18587,,Hit,2020.08.15 01:28:50,1,No,No,,,1110 555 870 15 2 0 1 1,No,
426,1298,2020.08.15 01:28:50,2020.08.15 01:28:50,3.0,37.39895,11.18587,,Hit,2020.08.15 01:28:50,1,No,No,,,1110 555 870 15 2 0 1 1,No,
427,1305,2020.08.15 07:30:47,2020.08.15 07:30:47,3.0,37.42468,11.15028,,Hit,2020.08.15 07:30:47,1,No,No,,,2801 1401 1207 11 1 0 2 0,No,
428,1306,2020.08.15 07:30:47,2020.08.15 07:30:47,3.0,37.42468,11.15028,,Hit,2020.08.15 07:30:47,1,No,No,,,2801 1401 1207 11 1 0 2 0,No,
429,1312,2020.08.15 12:00:00,2020.08.15 12:00:00,,,,19.0,,2020.08.15 18:28:26,1,,,,Primary,,No,
430,1314,2020.08.15 12:00:00,2020.08.15 12:00:00,,,,19.0,,2020.08.15 18:28:26,1,,,,Primary,,No,
431,1315,2020.08.15 12:01:58,2020.08.15 12:01:58,4.0,37.48615,11.1059,,Hit,2020.08.15 12:01:58,1,No,No,,,1275 1275 1832 9 0 0 1 0,No,
432,1316,2020.08.15 12:01:58,2020.08.15 12:01:58,4.0,37.48615,11.1059,,Hit,2020.08.15 12:01:58,1,No,No,,,1275 1275 1832 9 0 0 1 0,No,
433,1323,2020.08.15 18:28:26,2020.08.15 18:28:26,2.0,37.54472,11.02575,,Hit,2020.08.15 18:28:26,1,No,No,,,1004 1004 1227 12 1 0 0 1,No,
434,1324,2020.08.15 18:28:26,2020.08.15 18:28:26,2.0,37.54472,11.02575,,Hit,2020.08.15 18:28:26,1,No,No,,,1004 1004 1227 12 1 0 0 1,No,
435,1330,2020.08.16 00:00:00,2020.08.16 00:00:00,,,,27.0,,2020.08.16 04:37:10,1,,,,Primary,,No,
436,1331,2020.08.16 00:00:00,2020.08.16 00:00:00,,,,27.0,,2020.08.16 04:37:10,1,,,,Primary,,No,
437,1337,2020.08.16 04:37:10,2020.08.16 04:37:10,,,,,Hit,2020.08.16 04:37:10,1,No,No,,,1260 315 605 17 3 0 2 2,No,
438,1338,2020.08.16 04:37:10,2020.08.16 04:37:10,,,,,Hit,2020.08.16 04:37:10,1,No,No,,,1260 315 605 17 3 0 2 2,No,
439,1343,2020.08.16 08:34:50,2020.08.16 08:34:50,681.0,37.64713,10.53607,,Hit,2020.08.16 08:34:50,1,,,,,,,Incomplete Transfer
440,1344,2020.08.16 08:34:50,2020.08.16 08:34:50,681.0,37.64713,10.53607,,Hit,2020.08.16 08:34:50,1,,,,,,,Incomplete Transfer
441,1347,2020.08.16 10:19:17,2020.08.16 10:19:17,6.0,37.68617,10.90952,,Hit,2020.08.16 10:19:17,1,No,No,,,1654 551 703 10 2 0 0 3,No,
442,1348,2020.08.16 10:19:17,2020.08.16 10:19:17,6.0,37.68617,10.90952,,Hit,2020.08.16 10:19:17,1,No,No,,,1654 551 703 10 2 0 0 3,No,
443,1349,2020.08.16 12:00:00,2020.08.16 12:00:00,,,,28.0,,2020.08.16 18:14:25,1,,,,Primary,,No,
444,1350,2020.08.16 12:00:00,2020.08.16 12:00:00,,,,28.0,,2020.08.16 18:14:25,1,,,,Primary,,No,
445,1359,2020.08.16 18:14:25,2020.08.16 18:14:25,3.0,37.76903,10.87352,,Hit,2020.08.16 18:14:25,1,No,No,,,3691 1846 1403 10 6 0 2 0,No,
446,1360,2020.08.16 18:14:25,2020.08.16 18:14:25,3.0,37.76903,10.87352,,Hit,2020.08.16 18:14:25,1,No,No,,,3691 1846 1403 10 6 0 2 0,No,
447,1365,2020.08.17 00:00:00,2020.08.17 00:00:00,,,,24.0,,2020.08.17 18:35:13,1,,,,Primary,,No,
448,1367,2020.08.17 00:00:00,2020.08.17 00:00:00,,,,24.0,,2020.08.17 18:35:13,1,,,,Primary,,No,
449,1369,2020.08.17 01:26:23,2020.08.17 01:26:23,5.0,37.7732,10.8289,,Hit,2020.08.17 01:26:23,1,No,No,,,4129 1376 1181 13 0 0 3 0,No,
450,1370,2020.08.17 01:26:23,2020.08.17 01:26:23,5.0,37.7732,10.8289,,Hit,2020.08.17 01:26:23,1,No,No,,,4129 1376 1181 13 0 0 3 0,No,
451,1381,2020.08.17 12:00:00,2020.08.17 12:00:00,,,,26.0,,2020.08.18 06:21:03,1,,,,Primary,,No,
452,1383,2020.08.17 12:00:00,2020.08.17 12:00:00,,,,26.0,,2020.08.18 06:21:03,1,,,,Primary,,No,
453,1391,2020.08.17 18:35:13,2020.08.17 18:35:13,2.0,37.91447,10.7119,,Hit,2020.08.17 18:35:13,1,No,No,,,7403 925 1315 7 10 0 3 5,No,
454,1392,2020.08.17 18:35:13,2020.08.17 18:35:13,2.0,37.91447,10.7119,,Hit,2020.08.17 18:35:13,1,No,No,,,7403 925 1315 7 10 0 3 5,No,
455,1397,2020.08.18 00:00:00,2020.08.18 00:00:00,,,,27.0,,2020.08.18 06:21:03,1,,,,Primary,,No,
456,1400,2020.08.18 00:00:00,2020.08.18 00:00:00,,,,27.0,,2020.08.18 06:21:03,1,,,,Primary,,No,
457,1407,2020.08.18 06:21:03,2020.08.18 06:21:03,,,,,Hit,2020.08.18 06:21:03,1,No,No,,,0 0 1426 6 6 0 0 0,No,
458,1408,2020.08.18 06:21:03,2020.08.18 06:21:03,,,,,Hit,2020.08.18 06:21:03,1,No,No,,,0 0 1426 6 6 0 0 0,No,
459,1414,2020.08.18 12:00:00,2020.08.18 12:00:00,,,,28.0,,2020.08.18 18:28:22,1,,,,Primary,,No,
460,1416,2020.08.18 12:00:00,2020.08.18 12:00:00,,,,28.0,,2020.08.18 18:28:22,1,,,,Primary,,No,
461,1423,2020.08.18 18:28:22,2020.08.18 18:28:22,2.0,37.97292,10.63085,,Hit,2020.08.18 18:28:22,1,No,No,,,0 0 1715 7 4 0 0 0,No,
462,1424,2020.08.18 18:28:22,2020.08.18 18:28:22,2.0,37.97292,10.63085,,Hit,2020.08.18 18:28:22,1,No,No,,,0 0 1715 7 4 0 0 0,No,
463,1429,2020.08.19 00:00:00,2020.08.19 00:00:00,,,,27.0,,2020.08.19 06:07:07,1,,,,Primary,,No,
464,1431,2020.08.19 00:00:00,2020.08.19 00:00:00,,,,27.0,,2020.08.19 06:07:07,1,,,,Primary,,No,
465,1439,2020.08.19 06:07:07,2020.08.19 06:07:07,7.0,38.00542,10.58605,,Hit,2020.08.19 06:07:07,1,No,No,,,0 0 796 11 2 0 0 0,No,
466,1440,2020.08.19 06:07:07,2020.08.19 06:07:07,7.0,38.00542,10.58605,,Hit,2020.08.19 06:07:07,1,No,No,,,0 0 796 11 2 0 0 0,No,
467,1446,2020.08.19 12:00:00,2020.08.19 12:00:00,,,,26.0,,2020.08.19 14:14:11,1,,,,Primary,,No,
468,1448,2020.08.19 12:00:00,2020.08.19 12:00:00,,,,26.0,,2020.08.19 14:14:11,1,,,,Primary,,No,
469,1451,2020.08.19 14:14:11,2020.08.19 14:14:11,3.0,38.05973,10.5496,,Hit,2020.08.19 14:14:11,1,No,No,,,0 0 1261 6 1 0 0 0,No,
470,1452,2020.08.19 14:14:11,2020.08.19 14:14:11,3.0,38.05973,10.5496,,Hit,2020.08.19 14:14:11,1,No,No,,,0 0 1261 6 1 0 0 0,No,
471,1462,2020.08.20 00:00:00,2020.08.20 00:00:00,,,,27.0,,2020.08.20 04:27:56,1,,,,Primary,,No,
472,1463,2020.08.20 00:00:00,2020.08.20 00:00:00,,,,27.0,,2020.08.20 04:27:56,1,,,,Primary,,No,
473,1469,2020.08.20 04:27:56,2020.08.20 04:27:56,8.0,38.22507,10.4765,,Hit,2020.08.20 04:27:56,1,No,No,,,0 0 394 14 1 0 0 0,No,
474,1470,2020.08.20 04:27:56,2020.08.20 04:27:56,8.0,38.22507,10.4765,,Hit,2020.08.20 04:27:56,1,No,No,,,0 0 394 14 1 0 0 0,No,
475,1479,2020.08.20 12:00:00,2020.08.20 12:00:00,,,,29.0,,2020.08.20 16:04:14,1,,,,Primary,,No,
476,1480,2020.08.20 12:00:00,2020.08.20 12:00:00,,,,29.0,,2020.08.20 16:04:14,1,,,,Primary,,No,
477,1485,2020.08.20 16:04:14,2020.08.20 16:04:14,2.0,38.23715,10.34163,,Hit,2020.08.20 16:04:14,1,No,No,,,0 0 1436 5 7 0 0 0,No,
478,1486,2020.08.20 16:04:14,2020.08.20 16:04:14,2.0,38.23715,10.34163,,Hit,2020.08.20 16:04:14,1,No,No,,,0 0 1436 5 7 0 0 0,No,
479,1494,2020.08.21 00:00:00,2020.08.21 00:00:00,,,,27.0,,2020.08.21 15:41:46,1,,,,Primary,,No,
480,1495,2020.08.21 00:00:00,2020.08.21 00:00:00,,,,27.0,,2020.08.21 15:41:46,1,,,,Primary,,No,
481,1501,2020.08.21 04:50:33,2020.08.21 04:50:33,3.0,38.37798,10.2229,,Hit,2020.08.21 04:50:33,1,,,,,,,
482,1502,2020.08.21 04:50:33,2020.08.21 04:50:33,3.0,38.37798,10.2229,,Hit,2020.08.21 04:50:33,1,,,,,,,
483,1509,2020.08.21 12:00:00,2020.08.21 12:00:00,,,,29.0,,2020.08.22 14:44:10,1,,,,Primary,,No,
484,1511,2020.08.21 12:00:00,2020.08.21 12:00:00,,,,29.0,,2020.08.22 14:44:10,1,,,,Primary,,No,
485,1515,2020.08.21 15:41:46,2020.08.21 15:41:46,4.0,38.37558,9.9894,,Hit,2020.08.21 15:41:46,1,No,No,,,1941 971 1571 6 5 0 1 1,No,
486,1516,2020.08.21 15:41:46,2020.08.21 15:41:46,4.0,38.37558,9.9894,,Hit,2020.08.21 15:41:46,1,No,No,,,1941 971 1571 6 5 0 1 1,No,
487,1526,2020.08.22 00:00:00,2020.08.22 00:00:00,,,,27.0,,2020.08.22 14:44:10,1,,,,Primary,,No,
488,1527,2020.08.22 00:00:00,2020.08.22 00:00:00,,,,27.0,,2020.08.22 14:44:10,1,,,,Primary,,No,
489,1540,2020.08.22 12:00:00,2020.08.22 12:00:00,,,,29.0,,2020.08.22 20:42:51,1,,,,Primary,,No,
490,1542,2020.08.22 12:00:00,2020.08.22 12:00:00,,,,29.0,,2020.08.22 20:42:51,1,,,,Primary,,No,
491,1545,2020.08.22 14:44:10,2020.08.22 14:44:10,3.0,38.51297,9.63582,,Hit,2020.08.22 14:44:10,1,No,No,,,1201 1201 776 8 15 0 1 0,No,
492,1546,2020.08.22 14:44:10,2020.08.22 14:44:10,3.0,38.51297,9.63582,,Hit,2020.08.22 14:44:10,1,No,No,,,1201 1201 776 8 15 0 1 0,No,
493,1553,2020.08.22 20:42:51,2020.08.22 20:42:51,3.0,38.51672,9.59058,,Hit,2020.08.22 20:42:51,1,No,No,,,0 0 1959 5 1 0 0 0,No,
494,1554,2020.08.22 20:42:51,2020.08.22 20:42:51,3.0,38.51672,9.59058,,Hit,2020.08.22 20:42:51,1,No,No,,,0 0 1959 5 1 0 0 0,No,
495,1557,2020.08.23 00:00:00,2020.08.23 00:00:00,,,,26.0,,2020.08.23 09:26:50,1,,,,Primary,,No,
496,1560,2020.08.23 00:00:00,2020.08.23 00:00:00,,,,26.0,,2020.08.23 09:26:50,1,,,,Primary,,No,
497,1569,2020.08.23 09:26:50,2020.08.23 09:26:50,3.0,38.51668,9.31142,,Hit,2020.08.23 09:26:50,1,No,No,,,0 0 2159 11 2 0 0 0,No,
498,1570,2020.08.23 09:26:50,2020.08.23 09:26:50,3.0,38.51668,9.31142,,Hit,2020.08.23 09:26:50,1,No,No,,,0 0 2159 11 2 0 0 0,No,
499,1573,2020.08.23 12:00:00,2020.08.23 12:00:00,,,,28.0,,2020.08.24 17:17:52,1,,,,Primary,,No,
500,1576,2020.08.23 12:00:00,2020.08.23 12:00:00,,,,28.0,,2020.08.24 17:17:52,1,,,,Primary,,No,
501,1587,2020.08.24 00:00:00,2020.08.24 00:00:00,,,,26.0,,2020.08.24 17:17:32,1,,,,Primary,,No,
502,1589,2020.08.24 00:00:00,2020.08.24 00:00:00,,,,26.0,,2020.08.24 17:17:32,1,,,,Primary,,No,
503,1602,2020.08.24 12:00:00,2020.08.24 12:00:00,,,,26.0,,2020.08.24 17:17:32,1,,,,Primary,,No,
504,1604,2020.08.24 12:00:00,2020.08.24 12:00:00,,,,26.0,,2020.08.24 17:17:32,1,,,,Primary,,No,
505,1609,2020.08.24 17:17:32,2020.08.24 17:17:32,4.0,38.2378,8.67317,,Hit,2020.08.24 17:17:32,1,No,No,,,18863 898 931 19 13 0 8 13,No,
506,1610,2020.08.24 17:17:32,2020.08.24 17:17:32,4.0,38.2378,8.67317,,Hit,2020.08.24 17:17:32,1,No,No,,,18863 898 931 19 13 0 8 13,No,
507,1611,2020.08.24 17:17:52,2020.08.24 17:17:52,4.0,38.2378,8.67317,,Hit,2020.08.24 17:17:52,1,No,No,,,0 0 931 0 0 0 0 0,No,
508,1612,2020.08.24 17:17:52,2020.08.24 17:17:52,4.0,38.2378,8.67317,,Hit,2020.08.24 17:17:52,1,No,No,,,0 0 931 0 0 0 0 0,No,
509,1619,2020.08.25 00:00:00,2020.08.25 00:00:00,,,,26.0,,2020.08.25 06:20:08,1,,,,Primary,,No,
510,1620,2020.08.25 00:00:00,2020.08.25 00:00:00,,,,26.0,,2020.08.25 06:20:08,1,,,,Primary,,No,
511,1629,2020.08.25 06:20:08,2020.08.25 06:20:08,5.0,38.2356,8.39513,,Hit,2020.08.25 06:20:08,1,No,No,,,0 0 1540 7 6 0 0 0,No,
512,1630,2020.08.25 06:20:08,2020.08.25 06:20:08,5.0,38.2356,8.39513,,Hit,2020.08.25 06:20:08,1,No,No,,,0 0 1540 7 6 0 0 0,No,
513,1635,2020.08.25 12:00:00,2020.08.25 12:00:00,,,,29.0,,2020.08.26 04:59:11,1,,,,Primary,,No,
514,1637,2020.08.25 12:00:00,2020.08.25 12:00:00,,,,29.0,,2020.08.26 04:59:11,1,,,,Primary,,No,
515,1650,2020.08.26 00:00:00,2020.08.26 00:00:00,,,,27.0,,2020.08.26 08:21:29,1,,,,Primary,,No,
516,1652,2020.08.26 00:00:00,2020.08.26 00:00:00,,,,27.0,,2020.08.26 08:21:29,1,,,,Primary,,No,
517,1657,2020.08.26 04:59:11,2020.08.26 04:59:11,6.0,38.17918,8.15593,,Hit,2020.08.26 04:59:11,1,No,No,,,4196 599 1290 12 10 0 1 6,No,
518,1658,2020.08.26 04:59:11,2020.08.26 04:59:11,6.0,38.17918,8.15593,,Hit,2020.08.26 04:59:11,1,No,No,,,4196 599 1290 12 10 0 1 6,No,
519,1663,2020.08.26 08:21:29,2020.08.26 08:21:29,4.0,38.18548,8.0655,,Hit,2020.08.26 08:21:29,1,No,No,,,0 0 1894 4 0 0 0 0,No,
520,1664,2020.08.26 08:21:29,2020.08.26 08:21:29,4.0,38.18548,8.0655,,Hit,2020.08.26 08:21:29,1,No,No,,,0 0 1894 4 0 0 0 0,No,
521,1668,2020.08.26 12:00:00,2020.08.26 12:00:00,,,,27.0,,2020.08.27 16:06:09,1,,,,Primary,,No,
522,1669,2020.08.26 12:00:00,2020.08.26 12:00:00,,,,27.0,,2020.08.27 16:06:09,1,,,,Primary,,No,
523,1681,2020.08.27 00:00:00,2020.08.27 00:00:00,,,,27.0,,2020.08.27 16:05:56,1,,,,Primary,,No,
