Remaining Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
833,2021.01.27 00:00:00,2021.01.27 00:00:00,,,,16.0,,2021.01.27 01:48:48,1,,,,Primary,,No,
834,2021.01.27 01:48:48,2021.01.27 01:48:48,5.0,38.002520000000004,16.77778,,Hit,2021.01.27 01:48:48,1,No,No,,,0 0 8574 6 0 0 0 0,No,
835,2021.01.27 12:00:00,2021.01.27 12:00:00,,,,16.0,,2021.01.28 00:08:11,1,,,,Primary,,No,
836,2021.01.28 00:00:00,2021.01.28 00:00:00,,,,16.0,,2021.01.28 10:15:33,1,,,,Primary,,No,
837,2021.01.28 00:08:11,2021.01.28 00:08:11,3.0,38.05218,16.79095,,Hit,2021.01.28 00:08:11,1,No,No,,,55428 18476 21550 6 0 0 3 0,No,
838,2021.01.28 10:15:33,2021.01.28 10:15:33,4.0,38.0586,16.74728,,Hit,2021.01.28 10:15:33,1,No,No,,,0 0 16464 1 0 0 0 0,No,
839,2021.01.28 12:00:00,2021.01.28 12:00:00,,,,16.0,,2021.01.28 23:36:46,1,,,,Primary,,No,
840,2021.01.28 15:05:36,2021.01.28 15:05:36,3.0,38.065,16.7036,,Hit,2021.01.28 15:05:36,1,,,,,,,
841,2021.01.28 23:32:32,2021.01.28 23:32:32,4.0,38.093379999999996,16.7036,,Hit,2021.01.28 23:32:32,1,,,,,,,Incomplete Transfer
842,2021.01.28 23:36:46,2021.01.28 23:36:46,2.0,38.08698,16.74728,,Hit,2021.01.28 23:36:46,1,No,No,,,12552 12552 12552 4 0 0 1 0,No,
843,2021.01.29 00:00:00,2021.01.29 00:00:00,,,,16.0,,2021.01.29 14:42:19,1,,,,Primary,,No,
844,2021.01.29 12:00:00,2021.01.29 12:00:00,,,,16.0,,2021.01.30 05:40:02,1,,,,Primary,,No,
845,2021.01.29 14:42:19,2021.01.29 14:42:19,,,,,Hit,2021.01.29 14:42:19,1,No,No,,,16829 16829 16829 6 0 0 1 0,No,
846,2021.01.30 00:00:00,2021.01.30 00:00:00,,,,16.0,,2021.01.30 21:33:06,1,,,,Primary,,No,
847,2021.01.30 05:40:02,2021.01.30 05:40:02,11.0,38.03732,16.73415,,Hit,2021.01.30 05:40:02,1,No,No,,,19416 9708 13683 5 0 0 2 0,No,
848,2021.01.30 12:00:00,2021.01.30 12:00:00,,,,16.0,,2021.01.30 21:33:06,1,,,,Primary,,No,
849,2021.01.30 21:33:06,2021.01.30 21:33:06,5.0,37.96562,16.67742,,Hit,2021.01.30 21:33:06,1,No,No,,,60185 20062 14967 4 0 0 2 1,No,
850,2021.01.31 00:00:00,2021.01.31 00:00:00,,,,16.0,,2021.01.31 15:56:00,1,,,,Primary,,No,
851,2021.01.31 12:00:00,2021.01.31 12:00:00,,,,16.0,,2021.01.31 20:19:55,1,,,,Primary,,No,
852,2021.01.31 15:56:00,2021.01.31 15:56:00,4.0,37.95925,16.72105,,Hit,2021.01.31 15:56:00,1,No,No,,,71310 8914 9936 5 0 0 7 1,No,
853,2021.01.31 20:19:55,2021.01.31 20:19:55,3.0,37.95925,16.72105,,Hit,2021.01.31 20:19:55,1,No,No,,,0 0 15748 1 0 0 0 0,No,
854,2021.02.01 00:00:00,2021.02.01 00:00:00,,,,16.0,,2021.02.01 12:00:06,1,,,,Primary,,No,
855,2021.02.01 12:00:00,2021.02.01 12:00:00,,,,18.0,,2021.02.01 12:00:06,1,,,,Primary,,No,
856,2021.02.01 12:00:06,2021.02.01 12:00:06,5.0,37.9961,16.8214,,Hit,2021.02.01 12:00:06,1,No,No,,,0 0 18279 5 0 0 0 0,No,
857,2021.02.02 00:00:00,2021.02.02 00:00:00,,,,16.0,,2021.02.02 11:45:35,1,,,,Primary,,No,
858,2021.02.02 03:02:19,2021.02.02 03:02:19,4.0,37.92638,16.90857,,Hit,2021.02.02 03:02:19,1,No,No,,,12274 12274 12274 7 0 0 1 0,No,
859,2021.02.02 11:45:35,2021.02.02 11:45:35,3.0,37.91993,16.95212,,Hit,2021.02.02 11:45:35,1,No,No,,,0 0 6988 4 0 0 0 0,No,
860,2021.02.02 12:00:00,2021.02.02 12:00:00,,,,16.0,,2021.02.03 00:49:23,1,,,,Primary,,No,
861,2021.02.03 00:00:00,2021.02.03 00:00:00,,,,16.0,,2021.02.03 00:49:23,1,,,,Primary,,No,
862,2021.02.03 00:49:23,2021.02.03 00:49:23,4.0,37.96958,16.9654,,Hit,2021.02.03 00:49:23,1,No,No,,,8554 8554 8554 5 0 0 1 0,No,
863,2021.02.03 12:00:00,2021.02.03 12:00:00,,,,16.0,,2021.02.03 12:48:03,1,,,,Primary,,No,
864,2021.02.03 12:48:03,2021.02.03 12:48:03,5.0,38.03287,16.92182,,Hit,2021.02.03 12:48:03,1,No,No,,,0 0 10128 6 0 0 0 0,No,
865,2021.02.04 00:00:00,2021.02.04 00:00:00,,,,15.0,,2021.02.04 01:04:29,1,,,,Primary,,No,
866,2021.02.04 01:04:29,2021.02.04 01:04:29,2.0,38.095420000000004,16.8478,,Hit,2021.02.04 01:04:29,1,No,No,,,10399 10399 10399 5 0 0 1 0,No,
867,2021.02.04 12:00:00,2021.02.04 12:00:00,,,,18.0,,2021.02.05 01:37:00,1,,,,Primary,,No,
868,2021.02.04 12:00:16,2021.02.04 12:00:16,,,,,Hit,2021.02.04 12:00:16,1,No,No,,,0 0 9237 6 0 0 0 0,No,
869,2021.02.05 00:00:00,2021.02.05 00:00:00,,,,15.0,,2021.02.05 01:37:00,1,,,,Primary,,No,
870,2021.02.05 01:37:00,2021.02.05 01:37:00,4.0,38.22748,16.6861,,Hit,2021.02.05 01:37:00,1,No,No,,,0 0 11294 4 0 0 0 0,No,
871,2021.02.05 12:00:00,2021.02.05 12:00:00,,,,16.0,,2021.02.05 13:33:16,1,,,,Primary,,No,
872,2021.02.05 13:33:16,2021.02.05 13:33:16,2.0,38.33538,16.81325,,Hit,2021.02.05 13:33:16,1,No,No,,,0 0 13116 5 0 0 0 0,No,
873,2021.02.05 23:00:32,2021.02.05 23:00:32,6.0,38.31398,16.80002,,Hit,2021.02.05 23:00:32,1,No,No,,,0 0 9584 5 0 0 0 0,No,
874,2021.02.06 00:00:00,2021.02.06 00:00:00,,,,16.0,,2021.02.06 11:40:50,1,,,,Primary,,No,
875,2021.02.06 11:40:50,2021.02.06 11:40:50,4.0,38.3289,16.85707,,Hit,2021.02.06 11:40:50,1,No,No,,,0 0 12410 5 0 0 0 0,No,
876,2021.02.06 12:00:00,2021.02.06 12:00:00,,,,18.0,,2021.02.07 03:46:42,1,,,,Primary,,No,
877,2021.02.07 00:00:00,2021.02.07 00:00:00,,,,16.0,,2021.02.07 13:53:19,1,,,,Primary,,No,
878,2021.02.07 03:46:42,2021.02.07 03:46:42,2.0,38.2811,16.98838,,Hit,2021.02.07 03:46:42,1,No,No,,,14506 14506 14506 5 0 0 1 0,No,
879,2021.02.07 12:00:00,2021.02.07 12:00:00,,,,16.0,,2021.02.07 13:53:19,1,,,,Primary,,No,
880,2021.02.07 13:53:19,2021.02.07 13:53:19,37.0,38.282779999999995,17.13298,,Hit,2021.02.07 13:53:19,1,No,No,,,0 0 17803 4 0 0 0 0,No,
881,2021.02.08 00:00:00,2021.02.08 00:00:00,,,,16.0,,2021.02.08 02:44:34,1,,,,Primary,,No,
882,2021.02.08 02:44:34,2021.02.08 02:44:34,3.0,38.1404,17.049020000000002,,Hit,2021.02.08 02:44:34,1,No,No,,,0 0 12750 4 0 0 0 0,No,
883,2021.02.08 12:00:00,2021.02.08 12:00:00,,,,16.0,,2021.02.09 02:17:23,1,,,,Primary,,No,
884,2021.02.08 13:13:48,2021.02.08 13:13:48,2.0,38.03463,17.06587,,Hit,2021.02.08 13:13:48,1,No,No,,,6229 6229 6229 7 0 0 1 0,No,
885,2021.02.09 00:00:00,2021.02.09 00:00:00,,,,15.0,,2021.02.09 02:17:23,1,,,,Primary,,No,
886,2021.02.09 02:17:23,2021.02.09 02:17:23,4.0,37.96958,16.9654,,Hit,2021.02.09 02:17:23,1,No,No,,,10727 10727 10727 4 0 0 1 0,No,
887,2021.02.09 12:00:00,2021.02.09 12:00:00,,,,16.0,,2021.02.09 18:30:46,1,,,,Primary,,No,
888,2021.02.09 18:30:46,2021.02.09 18:30:46,3.0,37.86383,16.98237,,Hit,2021.02.09 18:30:46,1,No,No,,,4033 4033 8859 5 1 0 1 0,No,
889,2021.02.10 00:00:00,2021.02.10 00:00:00,,,,15.0,,2021.02.10 06:59:55,1,,,,Primary,,No,
890,2021.02.10 06:59:55,2021.02.10 06:59:55,3.0,37.82888,17.02583,,Hit,2021.02.10 06:59:55,1,No,No,,,6164 1233 3722 9 0 0 3 2,No,
891,2021.02.10 12:00:00,2021.02.10 12:00:00,,,,16.0,,2021.02.10 22:27:46,1,,,,Primary,,No,
892,2021.02.10 22:27:46,2021.02.10 22:27:46,3.0,37.782379999999996,17.2998,,Hit,2021.02.10 22:27:46,1,No,No,,,0 0 15621 3 0 0 0 0,No,
893,2021.02.11 00:00:00,2021.02.11 00:00:00,,,,16.0,,2021.02.11 10:40:30,1,,,,Primary,,No,
894,2021.02.11 10:40:30,2021.02.11 10:40:30,4.0,37.71965,17.372970000000002,,Hit,2021.02.11 10:40:30,1,No,No,,,0 0 13927 5 0 0 0 0,No,
