No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,Underwater Percentage,Dive Count,Average Dive Duration,Dive Duration Standard Deviation,Maximum Dive Duration,Maximum Dive Depth,Duration Limit 1 Dive Count,Duration Limit 2 Dive Count,Duration Limit 3 Dive Count,Duration Limit 4 Dive Count,Duration Limit 5 Dive Count,Duration Limit 6 Dive Count,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
2406,2020.09.17 18:00:00,2020.09.17 16:00:00,,,,,,,,,,,,,,,,0.85547,33.0,190.0,,,65.0,,,,,,,0.42578,0.01172,0.08984,0.08203,0.04297,0.07422,0.12109,0.00391,0.00391,0.00391,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2407,2020.09.17 20:00:00,2020.09.17 18:00:00,,,,,,,,,,,,,,,,90.234%,24.0,285.0,,,25.0,,,,,,,37.891%,8.984%,34.766%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2408,2020.09.17 20:00:00,2020.09.17 18:00:00,,,,,,,,,,,,,,,,0.90234,24.0,285.0,,,25.0,,,,,,,0.37891,0.08984,0.34766,0.07422,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2409,2020.09.17 22:00:00,2020.09.17 20:00:00,,,,,,,,,,,,,,,,0.70703,17.0,298.0,,,25.0,,,,,,,0.46484,0.01172,0.19922,0.02734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2410,2020.09.17 22:00:00,2020.09.17 20:00:00,,,,,,,,,,,,,,,,70.703%,17.0,298.0,,,25.0,,,,,,,46.484%,1.172%,19.922%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2411,2020.09.17 23:39:53,2020.09.17 23:39:53,5.0,37.98535,4.74095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.17 23:39:53,1,,,,,,,,
2412,2020.09.17 23:39:53,2020.09.17 23:39:53,5.0,37.98535,4.74095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.17 23:39:53,1,,,,,,,,
2413,2020.09.18 00:00:00,2020.09.18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2414,2020.09.18 00:00:00,2020.09.17 22:00:00,,,,,,,,,,,,,,,,89.453%,24.0,238.0,,,17.0,,,,,,,62.109%,12.109%,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2415,2020.09.18 00:00:00,2020.09.18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2416,2020.09.18 00:00:00,2020.09.17 22:00:00,,,,,,,,,,,,,,,,0.89453,24.0,238.0,,,17.0,,,,,,,0.62109,0.12109,0.13672,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 00:11:13,1,,,,,Primary,,No,
2417,2020.09.18 00:11:13,2020.09.18 00:11:13,8.0,38.00562,4.79012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.18 00:11:13,1,No,,No,,,0 0 1642 1 0 0 0 0,No,
2418,2020.09.18 00:11:13,2020.09.18 00:11:13,8.0,38.00562,4.79012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.18 00:11:13,1,No,,No,,,0 0 1642 1 0 0 0 0,No,
2419,2020.09.18 02:00:00,2020.09.18 00:00:00,,,,,,,,,,,,,,,,0.92578,30.0,244.0,,,11.0,,,,,,,0.81641,0.06641,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2420,2020.09.18 02:00:00,2020.09.18 00:00:00,,,,,,,,,,,,,,,,92.578%,30.0,244.0,,,11.0,,,,,,,81.641%,6.641%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2421,2020.09.18 04:00:00,2020.09.18 02:00:00,,,,,,,,,,,,,,,,85.547%,11.0,579.0,,,7.0,,,,,,,77.734%,7.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2422,2020.09.18 04:00:00,2020.09.18 02:00:00,,,,,,,,,,,,,,,,0.85547,11.0,579.0,,,7.0,,,,,,,0.77734,0.07422,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2423,2020.09.18 06:00:00,2020.09.18 04:00:00,,,,,,,,,,,,,,,,88.672%,25.0,259.0,,,69.0,,,,,,,69.922%,0.391%,11.328%,1.172%,1.172%,1.172%,1.953%,0.391%,0.391%,0.391%,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2424,2020.09.18 06:00:00,2020.09.18 04:00:00,,,,,,,,,,,,,,,,0.88672,25.0,259.0,,,69.0,,,,,,,0.69922,0.00391,0.11328,0.01172,0.01172,0.01172,0.01953,0.00391,0.00391,0.00391,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2425,2020.09.18 08:00:00,2020.09.18 06:00:00,,,,,,,,,,,,,,,,0.92578,19.0,339.0,,,71.0,,,,,,,0.45703,0.01172,0.19922,0.15234,0.02734,0.03516,0.03516,0.00391,0.00391,0.00391,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2426,2020.09.18 08:00:00,2020.09.18 06:00:00,,,,,,,,,,,,,,,,92.578%,19.0,339.0,,,71.0,,,,,,,45.703%,1.172%,19.922%,15.234%,2.734%,3.516%,3.516%,0.391%,0.391%,0.391%,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2427,2020.09.18 10:00:00,2020.09.18 08:00:00,,,,,,,,,,,,,,,,91.016%,29.0,233.0,,,77.0,,,,,,,66.797%,1.953%,9.766%,1.172%,1.953%,1.953%,3.516%,1.953%,0.391%,0.391%,26.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2428,2020.09.18 10:00:00,2020.09.18 08:00:00,,,,,,,,,,,,,,,,0.91016,29.0,233.0,,,77.0,,,,,,,0.66797,0.01953,0.09766,0.01172,0.01953,0.01953,0.03516,0.01953,0.00391,0.00391,26.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2429,2020.09.18 12:00:00,2020.09.18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2430,2020.09.18 12:00:00,2020.09.18 10:00:00,,,,,,,,,,,,,,,,0.80859,102.0,57.0,,,1.0,,,,,,,0.75391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2431,2020.09.18 12:00:00,2020.09.18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2432,2020.09.18 12:00:00,2020.09.18 10:00:00,,,,,,,,,,,,,,,,80.859%,102.0,57.0,,,1.0,,,,,,,75.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.18 17:34:56,1,,,,,Primary,,No,
2433,2020.09.18 14:00:00,2020.09.18 12:00:00,,,,,,,,,,,,,,,,0.49609,166.0,22.0,,,1.0,,,,,,,0.41797,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2434,2020.09.18 14:00:00,2020.09.18 12:00:00,,,,,,,,,,,,,,,,49.609%,166.0,22.0,,,1.0,,,,,,,41.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2435,2020.09.18 16:00:00,2020.09.18 14:00:00,,,,,,,,,,,,,,,,0.92578,41.0,131.0,,,67.0,,,,,,,0.49609,0.00391,0.02734,0.23047,0.03516,0.05078,0.05078,0.00391,0.00391,0.00391,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2436,2020.09.18 16:00:00,2020.09.18 14:00:00,,,,,,,,,,,,,,,,92.578%,41.0,131.0,,,67.0,,,,,,,49.609%,0.391%,2.734%,23.047%,3.516%,5.078%,5.078%,0.391%,0.391%,0.391%,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2437,2020.09.18 17:34:56,2020.09.18 17:34:56,13.0,38.06165,4.65757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.18 17:34:56,1,No,,No,,,6532 1306 1547 12 5 0 3 2,No,
2438,2020.09.18 17:34:56,2020.09.18 17:34:56,13.0,38.06165,4.65757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.18 17:34:56,1,No,,No,,,6532 1306 1547 12 5 0 3 2,No,
2439,2020.09.18 18:00:00,2020.09.18 16:00:00,,,,,,,,,,,,,,,,0.94141,12.0,565.0,,,89.0,,,,,,,0.11328,0.01172,0.16016,0.30078,0.14453,0.02734,0.07422,0.09766,0.00391,0.00391,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2440,2020.09.18 18:00:00,2020.09.18 16:00:00,,,,,,,,,,,,,,,,94.141%,12.0,565.0,,,89.0,,,,,,,11.328%,1.172%,16.016%,30.078%,14.453%,2.734%,7.422%,9.766%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2441,2020.09.18 20:00:00,2020.09.18 18:00:00,,,,,,,,,,,,,,,,97.266%,23.0,358.0,,,27.0,,,,,,,59.766%,0.391%,3.516%,32.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2442,2020.09.18 20:00:00,2020.09.18 18:00:00,,,,,,,,,,,,,,,,0.97266,23.0,358.0,,,27.0,,,,,,,0.59766,0.00391,0.03516,0.32422,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2443,2020.09.18 22:00:00,2020.09.18 20:00:00,,,,,,,,,,,,,,,,0.98047,51.0,138.0,,,1.0,,,,,,,0.94922,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2444,2020.09.18 22:00:00,2020.09.18 20:00:00,,,,,,,,,,,,,,,,98.047%,51.0,138.0,,,1.0,,,,,,,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2445,2020.09.19 00:00:00,2020.09.18 22:00:00,,,,,,,,,,,,,,,,93.359%,51.0,118.0,,,17.0,,,,,,,76.953%,1.953%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2446,2020.09.19 00:00:00,2020.09.19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2447,2020.09.19 00:00:00,2020.09.19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2448,2020.09.19 00:00:00,2020.09.18 22:00:00,,,,,,,,,,,,,,,,0.93359,51.0,118.0,,,17.0,,,,,,,0.76953,0.01953,0.11328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2449,2020.09.19 02:00:00,2020.09.19 00:00:00,,,,,,,,,,,,,,,,0.94141,43.0,179.0,,,11.0,,,,,,,0.83203,0.08203,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2450,2020.09.19 02:00:00,2020.09.19 00:00:00,,,,,,,,,,,,,,,,94.141%,43.0,179.0,,,11.0,,,,,,,83.203%,8.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 03:59:37,1,,,,,Primary,,No,
2451,2020.09.19 03:59:37,2020.09.19 03:59:37,7.0,38.09003,4.65757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.19 03:59:37,1,No,,No,,,3004 501 1432 6 4 0 1 5,No,
2452,2020.09.19 03:59:37,2020.09.19 03:59:37,7.0,38.09003,4.65757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.19 03:59:37,1,No,,No,,,3004 501 1432 6 4 0 1 5,No,
2453,2020.09.19 04:00:00,2020.09.19 02:00:00,,,,,,,,,,,,,,,,0.91797,47.0,139.0,,,9.0,,,,,,,0.73828,0.15234,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 11:24:36,1,,,,,Primary,,No,
2454,2020.09.19 04:00:00,2020.09.19 02:00:00,,,,,,,,,,,,,,,,91.797%,47.0,139.0,,,9.0,,,,,,,73.828%,15.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 11:24:36,1,,,,,Primary,,No,
2455,2020.09.19 06:00:00,2020.09.19 04:00:00,,,,,,,,,,,,,,,,0.89453,21.0,253.0,,,87.0,,,,,,,0.42578,0.13672,0.13672,0.12891,0.01172,0.01172,0.01172,0.02734,0.00391,0.00391,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 11:24:36,1,,,,,Primary,,No,
2456,2020.09.19 06:00:00,2020.09.19 04:00:00,,,,,,,,,,,,,,,,89.453%,21.0,253.0,,,87.0,,,,,,,42.578%,13.672%,13.672%,12.891%,1.172%,1.172%,1.172%,2.734%,0.391%,0.391%,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.19 11:24:36,1,,,,,Primary,,No,
2457,2020.09.19 08:00:00,2020.09.19 06:00:00,,,,,,,,,,,,,,,,93.359%,3.0,2038.0,,,73.0,,,,,,,1.172%,1.953%,23.047%,46.484%,4.297%,2.734%,11.328%,1.172%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,2020.09.19 11:24:36,1,,,,,Primary,,No,
2458,2020.09.19 08:00:00,2020.09.19 06:00:00,,,,,,,,,,,,,,,,0.93359,3.0,2038.0,,,73.0,,,,,,,0.01172,0.01953,0.23047,0.46484,0.04297,0.02734,0.11328,0.01172,0.00391,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,2020.09.19 11:24:36,1,,,,,Primary,,No,
2459,2020.09.19 10:00:00,2020.09.19 08:00:00,,,,,,,,,,,,,,,,0.94922,3.0,2064.0,,,71.0,,,,,,,0.01953,0.01172,0.08984,0.50391,0.09766,0.02734,0.19141,0.00391,0.00391,0.00391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2020.09.19 11:24:36,1,,,,,Primary,,No,
2460,2020.09.19 10:00:00,2020.09.19 08:00:00,,,,,,,,,,,,,,,,94.922%,3.0,2064.0,,,71.0,,,,,,,1.953%,1.172%,8.984%,50.391%,9.766%,2.734%,19.141%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2020.09.19 11:24:36,1,,,,,Primary,,No,
2461,2020.09.19 11:24:36,2020.09.19 11:24:36,2.0,38.14593,4.52477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.19 11:24:36,1,No,,No,,,0 0 2766 8 0 0 0 0,No,
2462,2020.09.19 11:24:36,2020.09.19 11:24:36,2.0,38.14593,4.52477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hit,2020.09.19 11:24:36,1,No,,No,,,0 0 2766 8 0 0 0 0,No,
2463,2020.09.19 12:00:00,2020.09.19 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2464,2020.09.19 12:00:00,2020.09.19 10:00:00,,,,,,,,,,,,,,,,93.359%,6.0,1219.0,,,75.0,,,,,,,1.953%,1.172%,21.484%,46.484%,5.078%,3.516%,8.984%,3.516%,0.391%,0.391%,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2465,2020.09.19 12:00:00,2020.09.19 10:00:00,,,,,,,,,,,,,,,,0.93359,6.0,1219.0,,,75.0,,,,,,,0.01953,0.01172,0.21484,0.46484,0.05078,0.03516,0.08984,0.03516,0.00391,0.00391,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2466,2020.09.19 12:00:00,2020.09.19 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2467,2020.09.19 14:00:00,2020.09.19 12:00:00,,,,,,,,,,,,,,,,91.797%,5.0,1711.0,,,67.0,,,,,,,8.984%,18.359%,16.797%,16.797%,7.422%,12.109%,10.547%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2468,2020.09.19 14:00:00,2020.09.19 12:00:00,,,,,,,,,,,,,,,,0.91797,5.0,1711.0,,,67.0,,,,,,,0.08984,0.18359,0.16797,0.16797,0.07422,0.12109,0.10547,0.00391,0.00391,0.00391,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2469,2020.09.19 16:00:00,2020.09.19 14:00:00,,,,,,,,,,,,,,,,94.922%,2.0,2904.0,,,49.0,,,,,,,1.172%,1.172%,3.516%,68.359%,15.234%,5.078%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2470,2020.09.19 16:00:00,2020.09.19 14:00:00,,,,,,,,,,,,,,,,0.94922,2.0,2904.0,,,49.0,,,,,,,0.01172,0.01172,0.03516,0.68359,0.15234,0.05078,0.00391,0.00391,0.00391,0.00391,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2471,2020.09.19 18:00:00,2020.09.19 16:00:00,,,,,,,,,,,,,,,,0.91797,24.0,310.0,,,69.0,,,,,,,0.13672,0.01172,0.04297,0.33203,0.17578,0.16797,0.03516,0.00391,0.00391,0.00391,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2472,2020.09.19 18:00:00,2020.09.19 16:00:00,,,,,,,,,,,,,,,,91.797%,24.0,310.0,,,69.0,,,,,,,13.672%,1.172%,4.297%,33.203%,17.578%,16.797%,3.516%,0.391%,0.391%,0.391%,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,2020.09.20 04:28:42,1,,,,,Primary,,No,
2473,2020.09.19 20:00:00,2020.09.19 18:00:00,,,,,,,,,,,,,,,,95.703%,14.0,502.0,,,33.0,,,,,,,54.297%,1.172%,3.516%,34.766%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2474,2020.09.19 20:00:00,2020.09.19 18:00:00,,,,,,,,,,,,,,,,0.95703,14.0,502.0,,,33.0,,,,,,,0.54297,0.01172,0.03516,0.34766,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2475,2020.09.19 22:00:00,2020.09.19 20:00:00,,,,,,,,,,,,,,,,97.266%,51.0,135.0,,,1.0,,,,,,,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2476,2020.09.19 22:00:00,2020.09.19 20:00:00,,,,,,,,,,,,,,,,0.97266,51.0,135.0,,,1.0,,,,,,,0.93359,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2477,2020.09.20 00:00:00,2020.09.19 22:00:00,,,,,,,,,,,,,,,,96.484%,67.0,105.0,,,1.0,,,,,,,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2478,2020.09.20 00:00:00,2020.09.20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2479,2020.09.20 00:00:00,2020.09.20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2480,2020.09.20 00:00:00,2020.09.19 22:00:00,,,,,,,,,,,,,,,,0.96484,67.0,105.0,,,1.0,,,,,,,0.91797,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2481,2020.09.20 02:00:00,2020.09.20 00:00:00,,,,,,,,,,,,,,,,0.94141,63.0,107.0,,,11.0,,,,,,,0.87891,0.02734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2482,2020.09.20 02:00:00,2020.09.20 00:00:00,,,,,,,,,,,,,,,,94.141%,63.0,107.0,,,11.0,,,,,,,87.891%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
2483,2020.09.20 04:00:00,2020.09.20 02:00:00,,,,,,,,,,,,,,,,91.016%,46.0,130.0,,,9.0,,,,,,,78.516%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020.09.20 09:08:12,1,,,,,Primary,,No,
