Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count
2021.01.03 22:00:00,2021.01.03 20:00:00,86.328%,2.0,3490.0,,29.0,1.172%,1.953%,62.109%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 00:00:00,2021.01.03 22:00:00,87.891%,1.0,3275.0,,29.0,37.109%,1.172%,38.672%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 02:00:00,2021.01.04 00:00:00,92.578%,2.0,4293.0,,31.0,1.172%,1.172%,69.141%,22.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 04:00:00,2021.01.04 02:00:00,87.109%,2.0,3835.0,,29.0,1.172%,2.734%,72.266%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 06:00:00,2021.01.04 04:00:00,93.359%,1.0,4607.0,,27.0,0.391%,1.172%,87.891%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 08:00:00,2021.01.04 06:00:00,87.891%,6.0,1451.0,,69.0,7.422%,15.234%,33.984%,25.391%,1.172%,1.172%,3.516%,0.391%,0.391%,0.391%,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 10:00:00,2021.01.04 08:00:00,90.234%,4.0,1614.0,,39.0,1.172%,1.953%,30.859%,48.828%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2021.01.04 12:00:00,2021.01.04 10:00:00,91.797%,2.0,3533.0,,57.0,1.953%,3.516%,37.891%,34.766%,8.203%,3.516%,1.953%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2021.01.04 14:00:00,2021.01.04 12:00:00,91.016%,7.0,852.0,,41.0,3.516%,8.203%,28.516%,29.297%,21.484%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 16:00:00,2021.01.04 14:00:00,93.359%,23.0,306.0,,25.0,51.172%,7.422%,32.422%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 18:00:00,2021.01.04 16:00:00,90.234%,18.0,280.0,,25.0,30.078%,2.734%,44.141%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 20:00:00,2021.01.04 18:00:00,86.328%,4.0,1707.0,,37.0,1.953%,4.297%,56.641%,21.484%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.04 22:00:00,2021.01.04 20:00:00,87.109%,2.0,3106.0,,19.0,13.672%,22.266%,50.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 00:00:00,2021.01.04 22:00:00,87.109%,11.0,584.0,,5.0,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 02:00:00,2021.01.05 00:00:00,69.922%,7.0,728.0,,7.0,69.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 04:00:00,2021.01.05 02:00:00,80.859%,2.0,2659.0,,11.0,35.547%,41.797%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 06:00:00,2021.01.05 04:00:00,76.953%,2.0,2664.0,,17.0,20.703%,9.766%,47.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 08:00:00,2021.01.05 06:00:00,68.359%,13.0,221.0,,35.0,12.109%,1.172%,7.422%,44.922%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 10:00:00,2021.01.05 08:00:00,81.641%,7.0,1049.0,,51.0,8.203%,0.391%,13.672%,48.047%,9.766%,1.172%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2021.01.05 12:00:00,2021.01.05 10:00:00,89.453%,64.0,115.0,,27.0,55.078%,2.734%,25.391%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,61.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 14:00:00,2021.01.05 12:00:00,77.734%,5.0,1245.0,,27.0,11.328%,7.422%,52.734%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 16:00:00,2021.01.05 14:00:00,90.234%,59.0,118.0,,23.0,75.391%,8.203%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,55.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 18:00:00,2021.01.05 16:00:00,86.328%,34.0,182.0,,95.0,40.234%,2.734%,33.984%,1.172%,1.172%,1.172%,1.172%,2.734%,0.391%,0.391%,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021.01.05 20:00:00,2021.01.05 18:00:00,87.109%,5.0,679.0,,17.0,45.703%,5.078%,35.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.05 22:00:00,2021.01.05 20:00:00,86.328%,5.0,1520.0,,11.0,74.609%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 00:00:00,2021.01.05 22:00:00,83.203%,7.0,861.0,,1.0,83.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 02:00:00,2021.01.06 00:00:00,91.016%,15.0,358.0,,5.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 04:00:00,2021.01.06 02:00:00,87.891%,26.0,310.0,,3.0,86.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 06:00:00,2021.01.06 04:00:00,86.328%,9.0,610.0,,5.0,85.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 08:00:00,2021.01.06 06:00:00,94.141%,41.0,194.0,,17.0,83.984%,3.516%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 10:00:00,2021.01.06 08:00:00,88.672%,49.0,131.0,,23.0,48.047%,9.766%,26.172%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,45.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 12:00:00,2021.01.06 10:00:00,87.109%,38.0,165.0,,33.0,23.828%,9.766%,47.266%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 14:00:00,2021.01.06 12:00:00,73.047%,49.0,109.0,,45.0,33.203%,1.172%,30.078%,2.734%,2.734%,1.172%,0.391%,0.391%,0.391%,0.391%,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.06 16:00:00,2021.01.06 14:00:00,90.234%,63.0,102.0,,43.0,43.359%,7.422%,29.297%,1.172%,3.516%,1.172%,0.391%,0.391%,0.391%,0.391%,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.06 18:00:00,2021.01.06 16:00:00,54.297%,34.0,117.0,,5.0,51.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 20:00:00,2021.01.06 18:00:00,55.859%,20.0,194.0,,1.0,55.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.06 22:00:00,2021.01.06 20:00:00,71.484%,23.0,225.0,,1.0,70.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 00:00:00,2021.01.06 22:00:00,90.234%,3.0,2009.0,,1.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 02:00:00,2021.01.07 00:00:00,80.859%,3.0,2259.0,,5.0,80.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 04:00:00,2021.01.07 02:00:00,88.672%,2.0,2954.0,,7.0,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 06:00:00,2021.01.07 04:00:00,89.453%,7.0,1196.0,,5.0,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 08:00:00,2021.01.07 06:00:00,87.109%,33.0,121.0,,63.0,36.328%,1.953%,7.422%,13.672%,14.453%,6.641%,5.078%,0.391%,0.391%,0.391%,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021.01.07 10:00:00,2021.01.07 08:00:00,80.859%,2.0,3892.0,,69.0,5.078%,3.516%,13.672%,33.984%,8.984%,5.078%,11.328%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2021.01.07 12:00:00,2021.01.07 10:00:00,93.359%,1.0,3450.0,,49.0,41.797%,12.109%,33.203%,1.953%,1.953%,2.734%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 14:00:00,2021.01.07 12:00:00,80.078%,15.0,590.0,,41.0,15.234%,48.828%,10.547%,1.953%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2021.01.07 16:00:00,2021.01.07 14:00:00,78.516%,19.0,214.0,,65.0,25.391%,2.734%,11.328%,23.828%,8.203%,1.953%,3.516%,0.391%,0.391%,0.391%,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.07 18:00:00,2021.01.07 16:00:00,74.609%,1.0,6434.0,,23.0,0.391%,1.953%,65.234%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021.01.07 20:00:00,2021.01.07 18:00:00,74.609%,0.0,6155.0,,11.0,1.172%,54.297%,19.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.07 22:00:00,2021.01.07 20:00:00,94.141%,1.0,6801.0,,15.0,1.172%,76.953%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 00:00:00,2021.01.07 22:00:00,88.672%,1.0,0.0,,13.0,8.984%,78.516%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 02:00:00,2021.01.08 00:00:00,82.422%,1.0,6700.0,,7.0,78.516%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 04:00:00,2021.01.08 02:00:00,89.453%,1.0,6583.0,,11.0,13.672%,75.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 06:00:00,2021.01.08 04:00:00,87.891%,1.0,5902.0,,7.0,74.609%,13.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 08:00:00,2021.01.08 06:00:00,87.891%,21.0,152.0,,63.0,40.234%,0.391%,37.891%,2.734%,1.172%,1.172%,2.734%,0.391%,0.391%,0.391%,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 10:00:00,2021.01.08 08:00:00,91.797%,13.0,705.0,,11.0,43.359%,42.578%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021.01.08 12:00:00,2021.01.08 10:00:00,63.672%,14.0,358.0,,5.0,63.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 14:00:00,2021.01.08 12:00:00,70.703%,14.0,301.0,,31.0,62.891%,3.516%,1.172%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 16:00:00,2021.01.08 14:00:00,96.484%,7.0,1137.0,,21.0,91.016%,2.734%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 18:00:00,2021.01.08 16:00:00,77.734%,6.0,348.0,,15.0,26.953%,0.391%,50.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 20:00:00,2021.01.08 18:00:00,87.891%,0.0,9983.0,,13.0,0.391%,50.391%,37.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.08 22:00:00,2021.01.08 20:00:00,98.047%,1.0,0.0,,13.0,0.391%,95.703%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 00:00:00,2021.01.08 22:00:00,86.328%,1.0,9910.0,,15.0,1.953%,38.672%,45.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 02:00:00,2021.01.09 00:00:00,99.609%,0.0,0.0,,11.0,0.391%,76.953%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 04:00:00,2021.01.09 02:00:00,87.109%,1.0,10889.0,,11.0,1.172%,85.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 06:00:00,2021.01.09 04:00:00,91.797%,1.0,10616.0,,9.0,46.484%,44.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 08:00:00,2021.01.09 06:00:00,93.359%,2.0,2667.0,,55.0,47.266%,1.953%,33.203%,6.641%,1.172%,1.172%,1.172%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 10:00:00,2021.01.09 08:00:00,88.672%,7.0,868.0,,35.0,16.016%,9.766%,59.766%,1.953%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021.01.09 12:00:00,2021.01.09 10:00:00,51.172%,13.0,520.0,,13.0,20.703%,5.078%,25.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 14:00:00,2021.01.09 12:00:00,58.203%,2.0,3334.0,,41.0,2.734%,25.391%,22.266%,5.078%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 16:00:00,2021.01.09 14:00:00,97.266%,9.0,852.0,,19.0,27.734%,62.891%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 18:00:00,2021.01.09 16:00:00,96.484%,18.0,207.0,,5.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 20:00:00,2021.01.09 18:00:00,87.109%,3.0,1860.0,,5.0,87.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.09 22:00:00,2021.01.09 20:00:00,87.891%,1.0,6530.0,,9.0,86.328%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 00:00:00,2021.01.09 22:00:00,91.016%,1.0,5225.0,,3.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 02:00:00,2021.01.10 00:00:00,77.734%,2.0,5071.0,,1.0,77.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 04:00:00,2021.01.10 02:00:00,91.016%,1.0,5641.0,,1.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 06:00:00,2021.01.10 04:00:00,91.797%,2.0,2600.0,,9.0,51.953%,39.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 08:00:00,2021.01.10 06:00:00,87.891%,9.0,1014.0,,21.0,52.734%,28.516%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 10:00:00,2021.01.10 08:00:00,94.922%,3.0,1028.0,,45.0,13.672%,12.891%,40.234%,18.359%,6.641%,2.734%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.10 12:00:00,2021.01.10 10:00:00,91.797%,1.0,5865.0,,45.0,0.391%,1.172%,30.078%,53.516%,4.297%,2.734%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.10 14:00:00,2021.01.10 12:00:00,93.359%,1.0,7602.0,,29.0,0.391%,27.734%,51.953%,12.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.10 16:00:00,2021.01.10 14:00:00,91.016%,1.0,5515.0,,43.0,5.078%,20.703%,3.516%,51.953%,7.422%,2.734%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 18:00:00,2021.01.10 16:00:00,93.359%,1.0,7907.0,,25.0,0.391%,0.391%,85.547%,6.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.10 20:00:00,2021.01.10 18:00:00,99.609%,0.0,10685.0,,19.0,0.391%,1.172%,98.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.10 22:00:00,2021.01.10 20:00:00,87.891%,1.0,0.0,,19.0,0.391%,0.391%,87.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 00:00:00,2021.01.10 22:00:00,89.453%,1.0,9767.0,,21.0,0.391%,26.172%,62.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 02:00:00,2021.01.11 00:00:00,99.609%,0.0,0.0,,17.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 04:00:00,2021.01.11 02:00:00,93.359%,1.0,10855.0,,11.0,84.766%,1.953%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 06:00:00,2021.01.11 04:00:00,93.359%,1.0,7496.0,,5.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 08:00:00,2021.01.11 06:00:00,76.172%,7.0,1346.0,,17.0,29.297%,26.172%,19.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 10:00:00,2021.01.11 08:00:00,94.141%,1.0,0.0,,65.0,0.391%,0.391%,16.797%,69.141%,1.172%,1.953%,5.078%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 12:00:00,2021.01.11 10:00:00,91.016%,1.0,8783.0,,45.0,0.391%,0.391%,27.734%,55.078%,5.078%,1.953%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021.01.11 14:00:00,2021.01.11 12:00:00,99.609%,0.0,0.0,,25.0,0.391%,0.391%,70.703%,29.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 16:00:00,2021.01.11 14:00:00,93.359%,1.0,9234.0,,15.0,87.891%,1.953%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.01.11 18:00:00,2021.01.11 16:00:00,91.797%,2.0,4853.0,,21.0,61.328%,6.641%,23.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 20:00:00,2021.01.11 18:00:00,99.609%,0.0,0.0,,21.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.11 22:00:00,2021.01.11 20:00:00,91.797%,1.0,13016.0,,21.0,1.172%,37.109%,53.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 00:00:00,2021.01.11 22:00:00,99.609%,0.0,0.0,,15.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 02:00:00,2021.01.12 00:00:00,92.578%,1.0,13278.0,,19.0,0.391%,47.266%,44.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 04:00:00,2021.01.12 02:00:00,99.609%,0.0,0.0,,15.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.01.12 06:00:00,2021.01.12 04:00:00,91.797%,1.0,13140.0,,17.0,1.172%,31.641%,58.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
